Dataset,Record_ID,Transaction_Date,Customer_ID,Product_ID,Additional_Entity,Transaction_Amount,Discount,Refund,Net_Profit,Anomaly_Score,Priority,Anomaly_Reason,Recommended_Action
Inventory,P00060-W020-2026-06-27,2026-06-27,,P00060,W020,-1643180.0,0.0,0.0,0.0,98.61,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2026-03-04,2026-03-04,,P00560,W020,-1643180.0,0.0,0.0,0.0,98.61,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2025-10-15,2025-10-15,,P00560,W020,-1643180.0,0.0,0.0,0.0,98.61,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00057-W017-2026-06-04,2026-06-04,,P00057,W017,-1492260.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00557-W017-2026-02-14,2026-02-14,,P00557,W017,-1492260.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00057-W017-2025-10-27,2025-10-27,,P00057,W017,-1492260.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00059-W019-2026-08-15,2026-08-15,,P00059,W019,-1576480.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00059-W019-2026-05-27,2026-05-27,,P00059,W019,-1576480.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00559-W019-2026-04-27,2026-04-27,,P00559,W019,-1576480.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00059-W019-2026-01-07,2026-01-07,,P00059,W019,-1576480.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2025-10-05,2025-10-05,,P00560,W020,-1636390.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00060-W020-2025-11-04,2025-11-04,,P00060,W020,-1636390.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00060-W020-2026-06-17,2026-06-17,,P00060,W020,-1636390.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2026-02-27,2026-02-27,,P00560,W020,-1636390.0,0.0,0.0,0.0,98.6,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-04-01,2026-04-01,,P00558,W018,-1524240.0,0.0,0.0,0.0,98.59,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-02-25,2026-02-25,,P00058,W018,-1524240.0,0.0,0.0,0.0,98.59,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2025-11-07,2025-11-07,,P00558,W018,-1524240.0,0.0,0.0,0.0,98.59,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2025-10-08,2025-10-08,,P00058,W018,-1524240.0,0.0,0.0,0.0,98.59,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-07-20,2026-07-20,,P00058,W018,-1524240.0,0.0,0.0,0.0,98.59,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-06-20,2026-06-20,,P00558,W018,-1524240.0,0.0,0.0,0.0,98.59,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2026-02-17,2026-02-17,,P00560,W020,-1629600.0,0.0,0.0,0.0,98.58,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2026-07-07,2026-07-07,,P00560,W020,-1629600.0,0.0,0.0,0.0,98.58,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00060-W020-2025-10-30,2025-10-30,,P00060,W020,-1629600.0,0.0,0.0,0.0,98.58,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00060-W020-2026-06-07,2026-06-07,,P00060,W020,-1629600.0,0.0,0.0,0.0,98.58,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00559-W019-2026-04-17,2026-04-17,,P00559,W019,-1569800.0,0.0,0.0,0.0,98.58,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2026-06-10,2026-06-10,,P00558,W018,-1517670.0,0.0,0.0,0.0,98.57,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-02-20,2026-02-20,,P00058,W018,-1517670.0,0.0,0.0,0.0,98.57,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00559-W019-2026-04-07,2026-04-07,,P00559,W019,-1563120.0,0.0,0.0,0.0,98.56,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00059-W019-2025-12-18,2025-12-18,,P00059,W019,-1563120.0,0.0,0.0,0.0,98.56,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2025-10-23,2025-10-23,,P00558,W018,-1511100.0,0.0,0.0,0.0,98.55,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-02-10,2026-02-10,,P00058,W018,-1511100.0,0.0,0.0,0.0,98.55,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00060-W020-2026-01-08,2026-01-08,,P00060,W020,-1622810.0,0.0,0.0,0.0,98.54,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2026-04-28,2026-04-28,,P00560,W020,-1622810.0,0.0,0.0,0.0,98.54,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00560-W020-2026-02-07,2026-02-07,,P00560,W020,-1622810.0,0.0,0.0,0.0,98.54,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00060-W020-2025-10-20,2025-10-20,,P00060,W020,-1622810.0,0.0,0.0,0.0,98.54,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00060-W020-2026-05-28,2026-05-28,,P00060,W020,-1622810.0,0.0,0.0,0.0,98.54,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00058-W018-2026-06-25,2026-06-25,,P00058,W018,-1504530.0,0.0,0.0,0.0,98.54,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
Inventory,P00558-W018-2025-10-13,2025-10-13,,P00558,W018,-1504530.0,0.0,0.0,0.0,98.54,Critical,Negative closing stock; Unusual inventory movement; Unusual closing-stock change; Unusual inventory-value change; Negative inventory value,"Reconcile warehouse movement with purchase, sale and return records; physically validate stock."
