Return_ID,Order_ID,Order_Item_ID,Customer_ID,Product_ID,Return_Date,Return_Quantity,Refund_Amount,Reason,Status
RT0000268,O0003485,OI00003485,C003486,P00486,2025-12-13,1,1116.012539510228,Wrong item,Pending
RT0000270,O0003511,OI00003511,C003512,P00512,2026-01-10,1,176.02148997153188,Late delivery,Refunded
RT0000271,O0003524,OI00003524,C003525,P00525,2026-01-24,1,341.15505272832985,Wrong item,Refunded
RT0000272,O0003537,OI00003537,C003538,P00538,2026-02-07,1,506.28861548512776,Quality issue,Rejected
RT0000273,O0003550,OI00003550,C003551,P00551,2026-02-21,1,671.4221782419257,Changed mind,Rejected
RT0000274,O0003563,OI00003563,C003564,P00564,2026-03-07,1,836.5557409987236,Wrong item,Refunded
RT0000276,O0003589,OI00003589,C003590,P00590,2026-04-04,1,1166.8228665123197,Changed mind,Pending
RT0000277,O0003602,OI00003602,C003603,P00603,2026-04-18,1,61.69825421682561,Damaged,Rejected
RT0000278,O0003615,OI00003615,C003616,P00616,2026-05-02,1,226.83181697362355,Quality issue,Pending
RT0000279,O0003628,OI00003628,C003629,P00629,2026-05-16,1,391.9653797304215,Changed mind,Rejected
RT0000280,O0003641,OI00003641,C003642,P00642,2026-05-30,1,557.0989424872195,Late delivery,Rejected
RT0000281,O0003654,OI00003654,C003655,P00655,2026-06-13,1,722.2325052440174,Damaged,Pending
RT0000282,O0003667,OI00003667,C003668,P00668,2026-06-27,1,887.3660680008154,Wrong item,Pending
RT0000283,O0003680,OI00003680,C003681,P00681,2026-07-11,1,1052.4996307576132,Damaged,Refunded
RT0000284,O0003693,OI00003693,C003694,P00694,2026-07-25,1,1217.6331935144112,Wrong item,Pending
RT0000285,O0003706,OI00003706,C003707,P00707,2026-08-08,1,112.50858121891729,Damaged,Rejected
RT0000286,O0003719,OI00003719,C003720,P00720,2026-08-22,1,277.6421439757152,Late delivery,Rejected
RT0000287,O0003732,OI00003732,C003733,P00733,2025-09-05,1,442.7757067325132,Changed mind,Refunded
RT0000288,O0003745,OI00003745,C003746,P00746,2025-09-19,1,607.9092694893111,Changed mind,Pending
RT0000289,O0003758,OI00003758,C003759,P00759,2025-10-03,1,773.0428322461091,Late delivery,Refunded
RT0000290,O0003771,OI00003771,C003772,P00772,2025-10-17,1,938.176395002907,Late delivery,Pending
RT0000291,O0003784,OI00003784,C003785,P00785,2025-10-31,1,1103.309957759705,Wrong item,Refunded
RT0000292,O0003797,OI00003797,C003798,P00798,2025-11-14,1,1268.443520516503,Changed mind,Pending
RT0000293,O0003810,OI00003810,C003811,P00811,2025-11-28,1,163.31890822100897,Damaged,Refunded
RT0000294,O0003823,OI00003823,C003824,P00824,2025-12-12,1,328.4524709778069,Damaged,Rejected
RT0000295,O0003836,OI00003836,C003837,P00837,2025-12-26,1,493.5860337346049,Quality issue,Refunded
RT0000296,O0003849,OI00003849,C003850,P00850,2026-01-09,1,658.7195964914029,Quality issue,Pending
RT0000297,O0003862,OI00003862,C003863,P00863,2026-01-23,1,823.8531592482008,Wrong item,Refunded
RT0000298,O0003875,OI00003875,C003876,P00876,2026-02-06,1,988.9867220049988,Changed mind,Rejected
RT0000299,O0003888,OI00003888,C003889,P00889,2026-02-20,1,1154.1202847617967,Quality issue,Pending
RT0000300,O0003901,OI00003901,C003902,P00902,2026-03-06,1,48.995672466302686,Changed mind,Rejected
RT0000301,O0003914,OI00003914,C003915,P00915,2026-03-20,1,214.12923522310064,Quality issue,Pending
RT0000302,O0003927,OI00003927,C003928,P00928,2026-04-03,1,379.2627979798986,Changed mind,Rejected
RT0000303,O0003940,OI00003940,C003941,P00941,2026-04-17,1,544.3963607366966,Quality issue,Pending
RT0000304,O0003953,OI00003953,C003954,P00954,2026-05-01,1,709.5299234934945,Changed mind,Rejected
RT0000305,O0003966,OI00003966,C003967,P00967,2026-05-15,1,874.6634862502924,Quality issue,Refunded
RT0000306,O0003979,OI00003979,C003980,P00980,2026-05-29,1,1039.7970490070904,Late delivery,Refunded
RT0000307,O0003992,OI00003992,C003993,P00993,2026-06-12,1,1204.9306117638882,Damaged,Rejected
RT0000308,O0004005,OI00004005,C004006,P00006,2026-06-26,1,99.80599946839436,Late delivery,Pending
RT0000309,O0004018,OI00004018,C004019,P00019,2026-07-10,1,264.93956222519233,Damaged,Refunded
RT0000310,O0004031,OI00004031,C004032,P00032,2026-07-24,1,430.0731249819903,Wrong item,Refunded
RT0000311,O0004044,OI00004044,C004045,P00045,2026-08-07,1,595.2066877387882,Wrong item,Rejected
RT0000312,O0004057,OI00004057,C004058,P00058,2026-08-21,1,760.3402504955861,Changed mind,Pending
RT0000313,O0004070,OI00004070,C004071,P00071,2025-09-04,1,925.4738132523842,Quality issue,Refunded
RT0000314,O0004083,OI00004083,C004084,P00084,2025-09-18,1,1090.607376009182,Wrong item,Pending
RT0000315,O0004096,OI00004096,C004097,P00097,2025-10-02,1,1255.74093876598,Changed mind,Rejected
RT0000316,O0004109,OI00004109,C004110,P00110,2025-10-16,1,150.61632647048603,Damaged,Pending
RT0000317,O0004122,OI00004122,C004123,P00123,2025-10-30,1,315.749889227284,Late delivery,Rejected
RT0000318,O0004135,OI00004135,C004136,P00136,2025-11-13,1,480.88345198408194,Late delivery,Refunded
RT0000319,O0004148,OI00004148,C004149,P00149,2025-11-27,1,646.0170147408799,Late delivery,Rejected
RT0000320,O0004161,OI00004161,C004162,P00162,2025-12-11,1,811.1505774976779,Late delivery,Pending
RT0000321,O0004174,OI00004174,C004175,P00175,2025-12-25,1,976.2841402544758,Changed mind,Pending
RT0000322,O0004187,OI00004187,C004188,P00188,2026-01-08,1,1141.4177030112735,Quality issue,Pending
RT0000323,O0004200,OI00004200,C004201,P00201,2026-01-22,1,36.29309071577977,Late delivery,Pending
RT0000324,O0004213,OI00004213,C004214,P00214,2026-02-05,1,201.42665347257773,Quality issue,Pending
RT0000325,O0004226,OI00004226,C004227,P00227,2026-02-19,1,366.56021622937567,Wrong item,Rejected
RT0000326,O0004239,OI00004239,C004240,P00240,2026-03-05,1,531.6937789861736,Late delivery,Pending
RT0000327,O0004252,OI00004252,C004253,P00253,2026-03-19,1,696.8273417429716,Wrong item,Pending
RT0000328,O0004265,OI00004265,C004266,P00266,2026-04-02,1,861.9609044997695,Wrong item,Refunded
RT0000329,O0004278,OI00004278,C004279,P00279,2026-04-16,1,1027.0944672565674,Damaged,Rejected
RT0000330,O0004291,OI00004291,C004292,P00292,2026-04-30,1,1192.2280300133657,Damaged,Pending
RT0000331,O0004304,OI00004304,C004305,P00305,2026-05-14,1,87.10341771787145,Late delivery,Refunded
RT0000332,O0004317,OI00004317,C004318,P00318,2026-05-28,1,252.2369804746694,Damaged,Refunded
RT0000333,O0004330,OI00004330,C004331,P00331,2026-06-11,1,417.37054323146737,Quality issue,Refunded
RT0000334,O0004343,OI00004343,C004344,P00344,2026-06-25,1,582.5041059882653,Quality issue,Rejected
RT0000335,O0004356,OI00004356,C004357,P00357,2026-07-09,1,747.6376687450633,Wrong item,Pending
RT0000336,O0004369,OI00004369,C004370,P00370,2026-07-23,1,912.7712315018612,Wrong item,Rejected
RT0000337,O0004382,OI00004382,C004383,P00383,2026-08-06,1,1077.9047942586592,Damaged,Rejected
RT0000338,O0004395,OI00004395,C004396,P00396,2026-08-20,1,1243.038357015457,Damaged,Refunded
RT0000339,O0004408,OI00004408,C004409,P00409,2025-09-03,1,137.91374471996312,Changed mind,Rejected
RT0000340,O0004421,OI00004421,C004422,P00422,2025-09-17,1,303.0473074767611,Damaged,Rejected
RT0000341,O0004434,OI00004434,C004435,P00435,2025-10-01,1,468.180870233559,Wrong item,Rejected
RT0000342,O0004447,OI00004447,C004448,P00448,2025-10-15,1,633.314432990357,Damaged,Refunded
RT0000343,O0004460,OI00004460,C004461,P00461,2025-10-29,1,798.4479957471549,Wrong item,Rejected
RT0000344,O0004473,OI00004473,C004474,P00474,2025-11-12,1,963.5815585039528,Damaged,Pending
RT0000345,O0004486,OI00004486,C004487,P00487,2025-11-26,1,1128.7151212607507,Damaged,Pending
RT0000346,O0004499,OI00004499,C004500,P00500,2025-12-10,1,1293.8486840175487,Wrong item,Refunded
RT0000347,O0004512,OI00004512,C004513,P00513,2025-12-24,1,188.7240717220548,Late delivery,Refunded
RT0000348,O0004525,OI00004525,C004526,P00526,2026-01-07,1,353.8576344788528,Quality issue,Rejected
RT0000349,O0004538,OI00004538,C004539,P00539,2026-01-21,1,518.9911972356507,Wrong item,Pending
RT0000350,O0004551,OI00004551,C004552,P00552,2026-02-04,1,684.1247599924486,Wrong item,Refunded
RT0000351,O0004564,OI00004564,C004565,P00565,2026-02-18,1,849.2583227492466,Late delivery,Rejected
RT0000352,O0004577,OI00004577,C004578,P00578,2026-03-04,1,1014.3918855060446,Wrong item,Pending
RT0000353,O0004590,OI00004590,C004591,P00591,2026-03-18,1,1179.5254482628425,Wrong item,Rejected
RT0000354,O0004603,OI00004603,C004604,P00604,2026-04-01,1,74.40083596734853,Damaged,Pending
RT0000355,O0004616,OI00004616,C004617,P00617,2026-04-15,1,239.53439872414648,Late delivery,Rejected
RT0000356,O0004629,OI00004629,C004630,P00630,2026-04-29,1,404.6679614809444,Changed mind,Rejected
RT0000357,O0004642,OI00004642,C004643,P00643,2026-05-13,1,569.8015242377423,Late delivery,Rejected
RT0000358,O0004655,OI00004655,C004656,P00656,2026-05-27,1,734.9350869945404,Late delivery,Pending
RT0000359,O0004668,OI00004668,C004669,P00669,2026-06-10,1,900.0686497513383,Damaged,Rejected
RT0000360,O0004681,OI00004681,C004682,P00682,2026-06-24,1,1065.2022125081362,Late delivery,Pending
RT0000361,O0004694,OI00004694,C004695,P00695,2026-07-08,1,1230.3357752649342,Wrong item,Pending
RT0000362,O0004707,OI00004707,C004708,P00708,2026-07-22,1,125.2111629694402,Quality issue,Refunded
RT0000363,O0004720,OI00004720,C004721,P00721,2026-08-05,1,290.3447257262381,Damaged,Refunded
RT0000364,O0004733,OI00004733,C004734,P00734,2026-08-19,1,455.4782884830361,Damaged,Pending
RT0000365,O0004746,OI00004746,C004747,P00747,2025-09-02,1,620.6118512398341,Quality issue,Rejected
RT0000366,O0004759,OI00004759,C004760,P00760,2025-09-16,1,785.745413996632,Quality issue,Pending
RT0000367,O0004772,OI00004772,C004773,P00773,2025-09-30,1,950.87897675343,Changed mind,Pending
RT0000368,O0004785,OI00004785,C004786,P00786,2025-10-14,1,1116.012539510228,Quality issue,Rejected
RT0000369,O0004798,OI00004798,C004799,P00799,2025-10-28,1,1281.1461022670258,Late delivery,Refunded
RT0000370,O0004811,OI00004811,C004812,P00812,2025-11-11,1,176.02148997153188,Damaged,Pending
RT0000371,O0004824,OI00004824,C004825,P00825,2025-11-25,1,341.15505272832985,Late delivery,Rejected
RT0000372,O0004837,OI00004837,C004838,P00838,2025-12-09,1,506.28861548512776,Changed mind,Refunded
RT0000373,O0004850,OI00004850,C004851,P00851,2025-12-23,1,671.4221782419257,Changed mind,Refunded
RT0000374,O0004863,OI00004863,C004864,P00864,2026-01-06,1,836.5557409987236,Changed mind,Pending
RT0000375,O0004876,OI00004876,C004877,P00877,2026-01-20,1,1001.6893037555216,Late delivery,Pending
RT0000376,O0004889,OI00004889,C004890,P00890,2026-02-03,1,1166.8228665123197,Damaged,Rejected
RT0000377,O0004902,OI00004902,C004903,P00903,2026-02-17,1,61.69825421682561,Wrong item,Rejected
RT0000378,O0004915,OI00004915,C004916,P00916,2026-03-03,1,226.83181697362355,Quality issue,Rejected
RT0000379,O0004928,OI00004928,C004929,P00929,2026-03-17,1,391.9653797304215,Wrong item,Pending
RT0000380,O0004941,OI00004941,C004942,P00942,2026-03-31,1,557.0989424872195,Quality issue,Pending
RT0000381,O0004954,OI00004954,C004955,P00955,2026-04-14,1,722.2325052440174,Changed mind,Refunded
RT0000382,O0004967,OI00004967,C004968,P00968,2026-04-28,1,887.3660680008154,Changed mind,Rejected
RT0000383,O0004980,OI00004980,C004981,P00981,2026-05-12,1,1052.4996307576132,Late delivery,Rejected
RT0000384,O0004993,OI00004993,C004994,P00994,2026-05-26,1,1217.6331935144112,Changed mind,Refunded
RT0000385,O0005006,OI00005006,C005007,P00007,2026-06-09,1,112.50858121891729,Damaged,Pending
RT0000386,O0005019,OI00005019,C005020,P00020,2026-06-23,1,277.6421439757152,Quality issue,Pending
RT0000387,O0005032,OI00005032,C005033,P00033,2026-07-07,1,442.7757067325132,Damaged,Rejected
RT0000388,O0005045,OI00005045,C005046,P00046,2026-07-21,1,607.9092694893111,Quality issue,Refunded
RT0000389,O0005058,OI00005058,C005059,P00059,2026-08-04,1,773.0428322461091,Changed mind,Refunded
RT0000390,O0005071,OI00005071,C005072,P00072,2026-08-18,1,938.176395002907,Quality issue,Pending
RT0000391,O0005084,OI00005084,C005085,P00085,2025-09-01,1,1103.309957759705,Late delivery,Rejected
RT0000392,O0005097,OI00005097,C005098,P00098,2025-09-15,1,1268.443520516503,Late delivery,Refunded
RT0000393,O0005110,OI00005110,C005111,P00111,2025-09-29,1,163.31890822100897,Wrong item,Pending
RT0000394,O0005123,OI00005123,C005124,P00124,2025-10-13,1,328.4524709778069,Changed mind,Refunded
RT0000395,O0005136,OI00005136,C005137,P00137,2025-10-27,1,493.5860337346049,Quality issue,Pending
RT0000396,O0005149,OI00005149,C005150,P00150,2025-11-10,1,658.7195964914029,Wrong item,Pending
RT0000397,O0005162,OI00005162,C005163,P00163,2025-11-24,1,823.8531592482008,Changed mind,Refunded
RT0000398,O0005175,OI00005175,C005176,P00176,2025-12-08,1,988.9867220049988,Damaged,Pending
RT0000399,O0005188,OI00005188,C005189,P00189,2025-12-22,1,1154.1202847617967,Quality issue,Pending
RT0000400,O0005201,OI00005201,C005202,P00202,2026-01-05,1,48.995672466302686,Late delivery,Rejected
RT0000401,O0005214,OI00005214,C005215,P00215,2026-01-19,1,214.12923522310064,Wrong item,Pending
RT0000402,O0005227,OI00005227,C005228,P00228,2026-02-02,1,379.2627979798986,Wrong item,Rejected
RT0000403,O0005240,OI00005240,C005241,P00241,2026-02-16,1,544.3963607366966,Quality issue,Refunded
RT0000404,O0005253,OI00005253,C005254,P00254,2026-03-02,1,709.5299234934945,Late delivery,Rejected
RT0000405,O0005266,OI00005266,C005267,P00267,2026-03-16,1,874.6634862502924,Wrong item,Rejected
RT0000406,O0005279,OI00005279,C005280,P00280,2026-03-30,1,1039.7970490070904,Wrong item,Pending
RT0000407,O0005292,OI00005292,C005293,P00293,2026-04-13,1,1204.9306117638882,Changed mind,Pending
RT0000408,O0005305,OI00005305,C005306,P00306,2026-04-27,1,99.80599946839436,Quality issue,Refunded
RT0000409,O0005318,OI00005318,C005319,P00319,2026-05-11,1,264.93956222519233,Damaged,Pending
RT0000411,O0005344,OI00005344,C005345,P00345,2026-06-08,1,595.2066877387882,Damaged,Rejected
RT0000412,O0005357,OI00005357,C005358,P00358,2026-06-22,1,760.3402504955861,Late delivery,Pending
RT0000413,O0005370,OI00005370,C005371,P00371,2026-07-06,1,925.4738132523842,Damaged,Pending
RT0000414,O0005383,OI00005383,C005384,P00384,2026-07-20,1,1090.607376009182,Quality issue,Rejected
RT0000415,O0005396,OI00005396,C005397,P00397,2026-08-03,1,1255.74093876598,Damaged,Rejected
RT0000416,O0005409,OI00005409,C005410,P00410,2026-08-17,1,150.61632647048603,Quality issue,Pending
RT0000417,O0005422,OI00005422,C005423,P00423,2026-08-31,1,315.749889227284,Wrong item,Rejected
RT0000418,O0005435,OI00005435,C005436,P00436,2025-09-14,1,480.88345198408194,Damaged,Pending
RT0000419,O0005448,OI00005448,C005449,P00449,2025-09-28,1,646.0170147408799,Late delivery,Rejected
RT0000420,O0005461,OI00005461,C005462,P00462,2025-10-12,1,811.1505774976779,Wrong item,Pending
RT0000421,O0005474,OI00005474,C005475,P00475,2025-10-26,1,976.2841402544758,Wrong item,Pending
RT0000422,O0005487,OI00005487,C005488,P00488,2025-11-09,1,1141.4177030112735,Wrong item,Pending
RT0000423,O0005500,OI00005500,C005501,P00501,2025-11-23,1,36.29309071577977,Changed mind,Rejected
RT0000424,O0005513,OI00005513,C005514,P00514,2025-12-07,1,201.42665347257773,Wrong item,Rejected
RT0000425,O0005526,OI00005526,C005527,P00527,2025-12-21,1,366.56021622937567,Wrong item,Refunded
RT0000426,O0005539,OI00005539,C005540,P00540,2026-01-04,1,531.6937789861736,Damaged,Rejected
RT0000427,O0005552,OI00005552,C005553,P00553,2026-01-18,1,696.8273417429716,Damaged,Rejected
RT0000428,O0005565,OI00005565,C005566,P00566,2026-02-01,1,861.9609044997695,Quality issue,Rejected
RT0000429,O0005578,OI00005578,C005579,P00579,2026-02-15,1,1027.0944672565674,Damaged,Refunded
RT0000430,O0005591,OI00005591,C005592,P00592,2026-03-01,1,1192.2280300133657,Quality issue,Pending
RT0000431,O0005604,OI00005604,C005605,P00605,2026-03-15,1,87.10341771787145,Wrong item,Refunded
RT0000432,O0005617,OI00005617,C005618,P00618,2026-03-29,1,252.2369804746694,Changed mind,Pending
RT0000433,O0005630,OI00005630,C005631,P00631,2026-04-12,1,417.37054323146737,Wrong item,Pending
RT0000434,O0005643,OI00005643,C005644,P00644,2026-04-26,1,582.5041059882653,Damaged,Pending
RT0000435,O0005656,OI00005656,C005657,P00657,2026-05-10,1,747.6376687450633,Wrong item,Pending
RT0000436,O0005669,OI00005669,C005670,P00670,2026-05-24,1,912.7712315018612,Quality issue,Refunded
RT0000437,O0005682,OI00005682,C005683,P00683,2026-06-07,1,1077.9047942586592,Wrong item,Pending
RT0000438,O0005695,OI00005695,C005696,P00696,2026-06-21,1,1243.038357015457,Late delivery,Rejected
RT0000439,O0005708,OI00005708,C005709,P00709,2026-07-05,1,137.91374471996312,Wrong item,Refunded
RT0000440,O0005721,OI00005721,C005722,P00722,2026-07-19,1,303.0473074767611,Damaged,Rejected
RT0000441,O0005734,OI00005734,C005735,P00735,2026-08-02,1,468.180870233559,Quality issue,Rejected
RT0000442,O0005747,OI00005747,C005748,P00748,2026-08-16,1,633.314432990357,Wrong item,Rejected
RT0000443,O0005760,OI00005760,C005761,P00761,2026-08-30,1,798.4479957471549,Damaged,Pending
RT0000444,O0005773,OI00005773,C005774,P00774,2025-09-13,1,963.5815585039528,Late delivery,Rejected
RT0000445,O0005786,OI00005786,C005787,P00787,2025-09-27,1,1128.7151212607507,Late delivery,Rejected
RT0000446,O0005799,OI00005799,C005800,P00800,2025-10-11,1,1293.8486840175487,Quality issue,Rejected
RT0000447,O0005812,OI00005812,C005813,P00813,2025-10-25,1,188.7240717220548,Changed mind,Rejected
RT0000448,O0005825,OI00005825,C005826,P00826,2025-11-08,1,353.8576344788528,Damaged,Refunded
RT0000449,O0005838,OI00005838,C005839,P00839,2025-11-22,1,518.9911972356507,Late delivery,Rejected
RT0000450,O0005851,OI00005851,C005852,P00852,2025-12-06,1,684.1247599924486,Quality issue,Refunded
RT0000451,O0005864,OI00005864,C005865,P00865,2025-12-20,1,849.2583227492466,Damaged,Refunded
RT0000452,O0005877,OI00005877,C005878,P00878,2026-01-03,1,1014.3918855060446,Wrong item,Refunded
RT0000453,O0005890,OI00005890,C005891,P00891,2026-01-17,1,1179.5254482628425,Changed mind,Rejected
RT0000454,O0005903,OI00005903,C005904,P00904,2026-01-31,1,74.40083596734853,Damaged,Refunded
RT0000455,O0005916,OI00005916,C005917,P00917,2026-02-14,1,239.53439872414648,Late delivery,Pending
RT0000456,O0005929,OI00005929,C005930,P00930,2026-02-28,1,404.6679614809444,Late delivery,Rejected
RT0000457,O0005942,OI00005942,C005943,P00943,2026-03-14,1,569.8015242377423,Wrong item,Rejected
RT0000458,O0005955,OI00005955,C005956,P00956,2026-03-28,1,734.9350869945404,Late delivery,Refunded
RT0000459,O0005968,OI00005968,C005969,P00969,2026-04-11,1,900.0686497513383,Late delivery,Refunded
RT0000461,O0005994,OI00005994,C005995,P00995,2026-05-09,1,1230.3357752649342,Wrong item,Rejected
RT0000462,O0006007,OI00006007,C006008,P00008,2026-05-23,1,125.2111629694402,Quality issue,Refunded
RT0000463,O0006020,OI00006020,C006021,P00021,2026-06-06,1,290.3447257262381,Changed mind,Pending
RT0000464,O0006033,OI00006033,C006034,P00034,2026-06-20,1,455.4782884830361,Damaged,Rejected
RT0000465,O0006046,OI00006046,C006047,P00047,2026-07-04,1,620.6118512398341,Damaged,Rejected
RT0000466,O0006059,OI00006059,C006060,P00060,2026-07-18,1,785.745413996632,Quality issue,Rejected
RT0000467,O0006072,OI00006072,C006073,P00073,2026-08-01,1,950.87897675343,Quality issue,Refunded
RT0000468,O0006085,OI00006085,C006086,P00086,2026-08-15,1,1116.012539510228,Late delivery,Pending
RT0000469,O0006098,OI00006098,C006099,P00099,2026-08-29,1,1281.1461022670258,Quality issue,Pending
RT0000470,O0006111,OI00006111,C006112,P00112,2025-09-12,1,176.02148997153188,Quality issue,Rejected
RT0000471,O0006124,OI00006124,C006125,P00125,2025-09-26,1,341.15505272832985,Quality issue,Rejected
RT0000472,O0006137,OI00006137,C006138,P00138,2025-10-10,1,506.28861548512776,Quality issue,Refunded
