Inventory_ID,Snapshot_Date,Warehouse_ID,Product_ID,Opening_Stock,Purchases,Units_Sold,Returns_In,Adjustments,Closing_Stock,Unit_Cost,Stock_Value,Stockout_Flag
ST00000322,2026-07-20,W003,P00323,372,22,154,7,-3,244,2720,663680.0,0
ST00000323,2026-07-21,W004,P00324,373,23,161,8,-2,241,2830,682030.0,0
ST00000324,2026-07-22,W005,P00325,374,24,168,0,-1,229,2940,673260.0,0
ST00000325,2026-07-23,W006,P00326,375,25,175,1,0,226,3050,689300.0,0
ST00000326,2026-07-24,W007,P00327,376,26,182,2,1,223,3160,704680.0,0
ST00000327,2026-07-25,W008,P00328,377,27,189,3,2,220,3270,719400.0,0
ST00000328,2026-07-26,W009,P00329,378,28,196,4,3,217,3380,733460.0,0
ST00000329,2026-07-27,W010,P00330,379,29,203,5,-3,207,3490,722430.0,0
ST00000330,2026-07-28,W011,P00331,380,30,210,6,-2,204,3600,734400.0,0
ST00000331,2026-07-29,W012,P00332,381,31,217,7,-1,201,3710,745710.0,0
ST00000332,2026-07-30,W013,P00333,382,32,224,8,0,198,3820,756360.0,0
ST00000333,2026-07-31,W014,P00334,383,33,231,0,1,186,3930,730980.0,0
ST00000334,2026-08-01,W015,P00335,384,34,238,1,2,183,4040,739320.0,0
ST00000335,2026-08-02,W016,P00336,385,35,245,2,3,180,4150,747000.0,0
ST00000336,2026-08-03,W017,P00337,386,36,252,3,-3,170,4260,724200.0,0
ST00000337,2026-08-04,W018,P00338,387,37,259,4,-2,167,4370,729790.0,0
ST00000338,2026-08-05,W019,P00339,388,38,266,5,-1,164,4480,734720.0,0
ST00000339,2026-08-06,W020,P00340,389,39,273,6,0,161,4590,738990.0,0
ST00000340,2026-08-07,W001,P00341,390,40,280,7,1,158,4700,742600.0,0
ST00000341,2026-08-08,W002,P00342,391,41,287,8,2,155,4810,745550.0,0
ST00000342,2026-08-09,W003,P00343,392,42,294,0,3,143,4920,703560.0,0
ST00000343,2026-08-10,W004,P00344,393,43,301,1,-3,133,5030,668990.0,0
ST00000344,2026-08-11,W005,P00345,394,44,308,2,-2,130,5140,668200.0,0
ST00000345,2026-08-12,W006,P00346,395,45,315,3,-1,127,5250,666750.0,0
ST00000346,2026-08-13,W007,P00347,396,46,322,4,0,124,5360,664640.0,0
ST00000347,2026-08-14,W008,P00348,397,47,329,5,1,121,5470,661870.0,0
ST00000348,2026-08-15,W009,P00349,398,48,336,6,2,118,5580,658440.0,0
ST00000349,2026-08-16,W010,P00350,399,49,343,7,3,115,5690,654350.0,0
ST00000350,2026-08-17,W011,P00351,400,50,350,8,-3,105,5800,609000.0,0
ST00000351,2026-08-18,W012,P00352,401,51,357,0,-2,93,5910,549630.0,0
ST00000352,2026-08-19,W013,P00353,402,52,364,1,-1,90,6020,541800.0,0
ST00000353,2026-08-20,W014,P00354,403,53,371,2,0,87,6130,533310.0,0
ST00000354,2026-08-21,W015,P00355,404,54,378,3,1,84,6240,524160.0,0
ST00000355,2026-08-22,W016,P00356,405,55,385,4,2,81,6350,514350.0,0
ST00000356,2026-08-23,W017,P00357,406,56,392,5,3,78,6460,503880.0,0
ST00000357,2026-08-24,W018,P00358,407,57,399,6,-3,68,6570,446760.0,0
ST00000358,2026-08-25,W019,P00359,408,58,406,7,-2,65,6680,434200.0,0
ST00000359,2026-08-26,W020,P00360,409,59,413,8,-1,62,6790,420980.0,0
ST00000360,2026-08-27,W001,P00361,410,60,0,0,0,470,6900,3243000.0,0
ST00000361,2026-08-28,W002,P00362,411,61,7,1,1,467,7010,3273670.0,0
ST00000362,2026-08-29,W003,P00363,412,62,14,2,2,464,7120,3303680.0,0
ST00000363,2026-08-30,W004,P00364,413,63,21,3,3,461,7230,3333030.0,0
ST00000364,2026-08-31,W005,P00365,414,64,28,4,-3,451,7340,3310340.0,0
ST00000365,2025-09-01,W006,P00366,415,65,35,5,-2,448,7450,3337600.0,0
ST00000366,2025-09-02,W007,P00367,416,66,42,6,-1,445,7560,3364200.0,0
ST00000367,2025-09-03,W008,P00368,417,67,49,7,0,442,7670,3390140.0,0
ST00000368,2025-09-04,W009,P00369,418,68,56,8,1,439,7780,3415420.0,0
ST00000369,2025-09-05,W010,P00370,419,69,63,0,2,427,7890,3369030.0,0
ST00000370,2025-09-06,W011,P00371,420,70,70,1,3,424,8000,3392000.0,0
ST00000371,2025-09-07,W012,P00372,421,71,77,2,-3,414,8110,3357540.0,0
ST00000372,2025-09-08,W013,P00373,422,72,84,3,-2,411,8220,3378420.0,0
ST00000373,2025-09-09,W014,P00374,423,73,91,4,-1,408,8330,3398640.0,0
ST00000374,2025-09-10,W015,P00375,424,74,98,5,0,405,8440,3418200.0,0
ST00000375,2025-09-11,W016,P00376,425,75,105,6,1,402,8550,3437100.0,0
ST00000376,2025-09-12,W017,P00377,426,76,112,7,2,399,8660,3455340.0,0
ST00000377,2025-09-13,W018,P00378,427,77,119,8,3,396,8770,3472920.0,0
ST00000378,2025-09-14,W019,P00379,428,78,126,0,-3,377,8880,3347760.0,0
ST00000379,2025-09-15,W020,P00380,429,79,133,1,-2,374,8990,3362260.0,0
ST00000380,2025-09-16,W001,P00381,430,80,140,2,-1,371,9100,3376100.0,0
ST00000381,2025-09-17,W002,P00382,431,81,147,3,0,368,9210,3389280.0,0
ST00000382,2025-09-18,W003,P00383,432,82,154,4,1,365,9320,3401800.0,0
ST00000383,2025-09-19,W004,P00384,433,83,161,5,2,362,9430,3413660.0,0
ST00000384,2025-09-20,W005,P00385,434,84,168,6,3,359,9540,3424860.0,0
ST00000385,2025-09-21,W006,P00386,435,85,175,7,-3,349,9650,3367850.0,0
ST00000386,2025-09-22,W007,P00387,436,86,182,8,-2,346,9760,3376960.0,0
ST00000387,2025-09-23,W008,P00388,437,87,189,0,-1,334,9870,3296580.0,0
ST00000388,2025-09-24,W009,P00389,438,88,196,1,0,331,9980,3303380.0,0
ST00000389,2025-09-25,W010,P00390,439,89,203,2,1,328,10090,3309520.0,0
ST00000390,2025-09-26,W011,P00391,440,90,210,3,2,325,10200,3315000.0,0
ST00000391,2025-09-27,W012,P00392,441,91,217,4,3,322,10310,3319820.0,0
ST00000392,2025-09-28,W013,P00393,442,92,224,5,-3,312,10420,3251040.0,0
ST00000393,2025-09-29,W014,P00394,443,93,231,6,-2,309,10530,3253770.0,0
ST00000394,2025-09-30,W015,P00395,444,94,238,7,-1,306,10640,3255840.0,0
ST00000395,2025-10-01,W016,P00396,445,95,245,8,0,303,10750,3257250.0,0
ST00000396,2025-10-02,W017,P00397,446,96,252,0,1,291,10860,3160260.0,0
ST00000397,2025-10-03,W018,P00398,447,97,259,1,2,288,10970,3159360.0,0
ST00000398,2025-10-04,W019,P00399,448,98,266,2,3,285,11080,3157800.0,0
ST00000399,2025-10-05,W020,P00400,449,99,273,3,-3,275,11190,3077250.0,0
ST00000400,2025-10-06,W001,P00401,450,100,280,4,-2,272,300,81600.0,0
ST00000401,2025-10-07,W002,P00402,451,101,287,5,-1,269,410,110290.0,0
ST00000402,2025-10-08,W003,P00403,452,102,294,6,0,266,520,138320.0,0
ST00000403,2025-10-09,W004,P00404,453,103,301,7,1,263,630,165690.0,0
ST00000404,2025-10-10,W005,P00405,454,104,308,8,2,260,740,192400.0,0
ST00000405,2025-10-11,W006,P00406,455,105,315,0,3,248,850,210800.0,0
ST00000406,2025-10-12,W007,P00407,456,106,322,1,-3,238,960,228480.0,0
ST00000407,2025-10-13,W008,P00408,457,107,329,2,-2,235,1070,251450.0,0
ST00000408,2025-10-14,W009,P00409,458,108,336,3,-1,232,1180,273760.0,0
ST00000409,2025-10-15,W010,P00410,459,109,343,4,0,229,1290,295410.0,0
ST00000410,2025-10-16,W011,P00411,460,110,350,5,1,226,1400,316400.0,0
ST00000411,2025-10-17,W012,P00412,461,111,357,6,2,223,1510,336730.0,0
ST00000412,2025-10-18,W013,P00413,462,112,364,7,3,220,1620,356400.0,0
ST00000413,2025-10-19,W014,P00414,463,113,371,8,-3,210,1730,363300.0,0
ST00000414,2025-10-20,W015,P00415,464,114,378,0,-2,198,1840,364320.0,0
ST00000415,2025-10-21,W016,P00416,465,115,385,1,-1,195,1950,380250.0,0
ST00000416,2025-10-22,W017,P00417,466,116,392,2,0,192,2060,395520.0,0
ST00000417,2025-10-23,W018,P00418,467,117,399,3,1,189,2170,410130.0,0
ST00000418,2025-10-24,W019,P00419,468,118,406,4,2,186,2280,424080.0,0
ST00000419,2025-10-25,W020,P00420,469,119,413,5,3,183,2390,437370.0,0
ST00000421,2025-10-27,W002,P00422,471,121,7,7,-2,590,2610,1539900.0,0
ST00000422,2025-10-28,W003,P00423,472,122,14,8,-1,587,2720,1596640.0,0
ST00000423,2025-10-29,W004,P00424,473,123,21,0,0,575,2830,1627250.0,0
ST00000424,2025-10-30,W005,P00425,474,124,28,1,1,572,2940,1681680.0,0
ST00000425,2025-10-31,W006,P00426,475,125,35,2,2,569,3050,1735450.0,0
ST00000426,2025-11-01,W007,P00427,476,126,42,3,3,566,3160,1788560.0,0
ST00000427,2025-11-02,W008,P00428,477,127,49,4,-3,556,3270,1818120.0,0
ST00000428,2025-11-03,W009,P00429,478,128,56,5,-2,553,3380,1869140.0,0
ST00000429,2025-11-04,W010,P00430,479,129,63,6,-1,550,3490,1919500.0,0
ST00000430,2025-11-05,W011,P00431,480,130,70,7,0,547,3600,1969200.0,0
ST00000431,2025-11-06,W012,P00432,481,131,77,8,1,544,3710,2018240.0,0
ST00000432,2025-11-07,W013,P00433,482,132,84,0,2,532,3820,2032240.0,0
ST00000433,2025-11-08,W014,P00434,483,133,91,1,3,529,3930,2078970.0,0
ST00000434,2025-11-09,W015,P00435,484,134,98,2,-3,519,4040,2096760.0,0
ST00000435,2025-11-10,W016,P00436,485,135,105,3,-2,516,4150,2141400.0,0
ST00000436,2025-11-11,W017,P00437,486,136,112,4,-1,513,4260,2185380.0,0
ST00000437,2025-11-12,W018,P00438,487,137,119,5,0,510,4370,2228700.0,0
ST00000438,2025-11-13,W019,P00439,488,138,126,6,1,507,4480,2271360.0,0
ST00000439,2025-11-14,W020,P00440,489,139,133,7,2,504,4590,2313360.0,0
ST00000440,2025-11-15,W001,P00441,490,140,140,8,3,501,4700,2354700.0,0
ST00000441,2025-11-16,W002,P00442,491,141,147,0,-3,482,4810,2318420.0,0
ST00000442,2025-11-17,W003,P00443,492,142,154,1,-2,479,4920,2356680.0,0
ST00000443,2025-11-18,W004,P00444,493,143,161,2,-1,476,5030,2394280.0,0
ST00000444,2025-11-19,W005,P00445,494,144,168,3,0,473,5140,2431220.0,0
ST00000445,2025-11-20,W006,P00446,495,145,175,4,1,470,5250,2467500.0,0
ST00000446,2025-11-21,W007,P00447,496,146,182,5,2,467,5360,2503120.0,0
ST00000447,2025-11-22,W008,P00448,497,147,189,6,3,464,5470,2538080.0,0
ST00000448,2025-11-23,W009,P00449,498,148,196,7,-3,454,5580,2533320.0,0
ST00000449,2025-11-24,W010,P00450,499,149,203,8,-2,451,5690,2566190.0,0
ST00000450,2025-11-25,W011,P00451,500,150,210,0,-1,439,5800,2546200.0,0
ST00000451,2025-11-26,W012,P00452,501,151,217,1,0,436,5910,2576760.0,0
ST00000452,2025-11-27,W013,P00453,502,152,224,2,1,433,6020,2606660.0,0
ST00000453,2025-11-28,W014,P00454,503,153,231,3,2,430,6130,2635900.0,0
ST00000454,2025-11-29,W015,P00455,504,154,238,4,3,427,6240,2664480.0,0
ST00000455,2025-11-30,W016,P00456,505,155,245,5,-3,417,6350,2647950.0,0
ST00000456,2025-12-01,W017,P00457,506,156,252,6,-2,414,6460,2674440.0,0
ST00000457,2025-12-02,W018,P00458,507,157,259,7,-1,411,6570,2700270.0,0
ST00000458,2025-12-03,W019,P00459,508,158,266,8,0,408,6680,2725440.0,0
ST00000459,2025-12-04,W020,P00460,509,159,273,0,1,396,6790,2688840.0,0
ST00000460,2025-12-05,W001,P00461,510,160,280,1,2,393,6900,2711700.0,0
ST00000461,2025-12-06,W002,P00462,511,161,287,2,3,390,7010,2733900.0,0
ST00000462,2025-12-07,W003,P00463,512,162,294,3,-3,380,7120,2705600.0,0
ST00000463,2025-12-08,W004,P00464,513,163,301,4,-2,377,7230,2725710.0,0
ST00000464,2025-12-09,W005,P00465,514,164,308,5,-1,374,7340,2745160.0,0
ST00000465,2025-12-10,W006,P00466,515,165,315,6,0,371,7450,2763950.0,0
ST00000466,2025-12-11,W007,P00467,516,166,322,7,1,368,7560,2782080.0,0
ST00000467,2025-12-12,W008,P00468,517,167,329,8,2,365,7670,2799550.0,0
ST00000468,2025-12-13,W009,P00469,518,168,336,0,3,353,7780,2746340.0,0
ST00000469,2025-12-14,W010,P00470,519,169,343,1,-3,343,7890,2706270.0,0
ST00000470,2025-12-15,W011,P00471,520,170,350,2,-2,340,8000,2720000.0,0
ST00000471,2025-12-16,W012,P00472,521,171,357,3,-1,337,8110,2733070.0,0
ST00000472,2025-12-17,W013,P00473,522,172,364,4,0,334,8220,2745480.0,0
ST00000473,2025-12-18,W014,P00474,523,173,371,5,1,331,8330,2757230.0,0
ST00000474,2025-12-19,W015,P00475,524,174,378,6,2,328,8440,2768320.0,0
ST00000475,2025-12-20,W016,P00476,525,175,385,7,3,325,8550,2778750.0,0
ST00000476,2025-12-21,W017,P00477,526,176,392,8,-3,315,8660,2727900.0,0
ST00000477,2025-12-22,W018,P00478,527,177,399,0,-2,303,8770,2657310.0,0
ST00000478,2025-12-23,W019,P00479,528,178,406,1,-1,300,8880,2664000.0,0
ST00000479,2025-12-24,W020,P00480,529,179,413,2,0,297,8990,2670030.0,0
ST00000480,2025-12-25,W001,P00481,530,180,0,3,1,714,9100,6497400.0,0
ST00000481,2025-12-26,W002,P00482,531,181,7,4,2,711,9210,6548310.0,0
ST00000482,2025-12-27,W003,P00483,532,182,14,5,3,708,9320,6598560.0,0
ST00000483,2025-12-28,W004,P00484,533,183,21,6,-3,698,9430,6582140.0,0
ST00000484,2025-12-29,W005,P00485,534,184,28,7,-2,695,9540,6630300.0,0
ST00000485,2025-12-30,W006,P00486,535,185,35,8,-1,692,9650,6677800.0,0
ST00000486,2025-12-31,W007,P00487,536,186,42,0,0,680,9760,6636800.0,0
ST00000487,2026-01-01,W008,P00488,537,187,49,1,1,677,9870,6681990.0,0
ST00000488,2026-01-02,W009,P00489,538,188,56,2,2,674,9980,6726520.0,0
ST00000489,2026-01-03,W010,P00490,539,189,63,3,3,671,10090,6770390.0,0
ST00000490,2026-01-04,W011,P00491,540,190,70,4,-3,661,10200,6742200.0,0
ST00000491,2026-01-05,W012,P00492,541,191,77,5,-2,658,10310,6783980.0,0
ST00000492,2026-01-06,W013,P00493,542,192,84,6,-1,655,10420,6825100.0,0
ST00000493,2026-01-07,W014,P00494,543,193,91,7,0,652,10530,6865560.0,0
ST00000494,2026-01-08,W015,P00495,544,194,98,8,1,649,10640,6905360.0,0
ST00000495,2026-01-09,W016,P00496,545,195,105,0,2,637,10750,6847750.0,0
ST00000496,2026-01-10,W017,P00497,546,196,112,1,3,634,10860,6885240.0,0
ST00000497,2026-01-11,W018,P00498,547,197,119,2,-3,624,10970,6845280.0,0
ST00000499,2026-01-13,W020,P00500,549,199,133,4,-1,618,11190,6915420.0,0
ST00000500,2026-01-14,W001,P00501,50,200,140,5,0,115,300,34500.0,0
ST00000501,2026-01-15,W002,P00502,51,201,147,6,1,112,410,45920.0,0
ST00000502,2026-01-16,W003,P00503,52,202,154,7,2,109,520,56680.0,0
ST00000503,2026-01-17,W004,P00504,53,203,161,8,3,106,630,66780.0,0
ST00000504,2026-01-18,W005,P00505,54,204,168,0,-3,87,740,64380.0,0
ST00000505,2026-01-19,W006,P00506,55,205,175,1,-2,84,850,71400.0,0
ST00000506,2026-01-20,W007,P00507,56,206,182,2,-1,81,960,77760.0,0
ST00000507,2026-01-21,W008,P00508,57,207,189,3,0,78,1070,83460.0,0
ST00000508,2026-01-22,W009,P00509,58,208,196,4,1,75,1180,88500.0,0
ST00000509,2026-01-23,W010,P00510,59,209,203,5,2,72,1290,92880.0,0
ST00000510,2026-01-24,W011,P00511,60,210,210,6,3,69,1400,96600.0,0
ST00000511,2026-01-25,W012,P00512,61,211,217,7,-3,59,1510,89090.0,0
ST00000512,2026-01-26,W013,P00513,62,212,224,8,-2,56,1620,90720.0,0
ST00000513,2026-01-27,W014,P00514,63,213,231,0,-1,44,1730,76120.0,0
ST00000514,2026-01-28,W015,P00515,64,214,238,1,0,41,1840,75440.0,0
ST00000515,2026-01-29,W016,P00516,65,215,245,2,1,38,1950,74100.0,0
ST00000516,2026-01-30,W017,P00517,66,216,252,3,2,35,2060,72100.0,0
ST00000517,2026-01-31,W018,P00518,67,217,259,4,3,32,2170,69440.0,0
ST00000518,2026-02-01,W019,P00519,68,218,266,5,-3,22,2280,50160.0,0
ST00000519,2026-02-02,W020,P00520,69,219,273,6,-2,19,2390,45410.0,0
ST00000520,2026-02-03,W001,P00521,70,220,280,7,-1,16,2500,40000.0,0
ST00000521,2026-02-04,W002,P00522,71,221,287,8,0,13,2610,33930.0,0
ST00000522,2026-02-05,W003,P00523,72,222,294,0,1,1,2720,2720.0,0
ST00000523,2026-02-06,W004,P00524,73,223,301,1,2,-2,2830,-5660.0,1
ST00000524,2026-02-07,W005,P00525,74,224,308,2,3,-5,2940,-14700.0,1
ST00000525,2026-02-08,W006,P00526,75,225,315,3,-3,-15,3050,-45750.0,1
ST00000526,2026-02-09,W007,P00527,76,226,322,4,-2,-18,3160,-56880.0,1
ST00000527,2026-02-10,W008,P00528,77,227,329,5,-1,-21,3270,-68670.0,1
ST00000528,2026-02-11,W009,P00529,78,228,336,6,0,-24,3380,-81120.0,1
ST00000529,2026-02-12,W010,P00530,79,229,343,7,1,-27,3490,-94230.0,1
ST00000530,2026-02-13,W011,P00531,80,230,350,8,2,-30,3600,-108000.0,1
ST00000531,2026-02-14,W012,P00532,81,231,357,0,3,-42,3710,-155820.0,1
ST00000532,2026-02-15,W013,P00533,82,232,364,1,-3,-52,3820,-198640.0,1
ST00000533,2026-02-16,W014,P00534,83,233,371,2,-2,-55,3930,-216150.0,1
ST00000534,2026-02-17,W015,P00535,84,234,378,3,-1,-58,4040,-234320.0,1
ST00000535,2026-02-18,W016,P00536,85,235,385,4,0,-61,4150,-253150.0,1
ST00000536,2026-02-19,W017,P00537,86,236,392,5,1,-64,4260,-272640.0,1
ST00000537,2026-02-20,W018,P00538,87,237,399,6,2,-67,4370,-292790.0,1
ST00000538,2026-02-21,W019,P00539,88,238,406,7,3,-70,4480,-313600.0,1
ST00000539,2026-02-22,W020,P00540,89,239,413,8,-3,-80,4590,-367200.0,1
ST00000540,2026-02-23,W001,P00541,90,240,0,0,-2,328,4700,1541600.0,0
ST00000541,2026-02-24,W002,P00542,91,241,7,1,-1,325,4810,1563250.0,0
ST00000542,2026-02-25,W003,P00543,92,242,14,2,0,322,4920,1584240.0,0
ST00000543,2026-02-26,W004,P00544,93,243,21,3,1,319,5030,1604570.0,0
ST00000544,2026-02-27,W005,P00545,94,244,28,4,2,316,5140,1624240.0,0
ST00000545,2026-02-28,W006,P00546,95,245,35,5,3,313,5250,1643250.0,0
ST00000546,2026-03-01,W007,P00547,96,246,42,6,-3,303,5360,1624080.0,0
ST00000547,2026-03-02,W008,P00548,97,247,49,7,-2,300,5470,1641000.0,0
ST00000548,2026-03-03,W009,P00549,98,248,56,8,-1,297,5580,1657260.0,0
ST00000549,2026-03-04,W010,P00550,99,249,63,0,0,285,5690,1621650.0,0
ST00000550,2026-03-05,W011,P00551,100,250,70,1,1,282,5800,1635600.0,0
ST00000551,2026-03-06,W012,P00552,101,251,77,2,2,279,5910,1648890.0,0
ST00000552,2026-03-07,W013,P00553,102,252,84,3,3,276,6020,1661520.0,0
ST00000553,2026-03-08,W014,P00554,103,253,91,4,-3,266,6130,1630580.0,0
ST00000554,2026-03-09,W015,P00555,104,254,98,5,-2,263,6240,1641120.0,0
ST00000555,2026-03-10,W016,P00556,105,255,105,6,-1,260,6350,1651000.0,0
ST00000556,2026-03-11,W017,P00557,106,256,112,7,0,257,6460,1660220.0,0
ST00000557,2026-03-12,W018,P00558,107,257,119,8,1,254,6570,1668780.0,0
ST00000558,2026-03-13,W019,P00559,108,258,126,0,2,242,6680,1616560.0,0
ST00000559,2026-03-14,W020,P00560,109,259,133,1,3,239,6790,1622810.0,0
ST00000560,2026-03-15,W001,P00561,110,260,140,2,-3,229,6900,1580100.0,0
ST00000561,2026-03-16,W002,P00562,111,261,147,3,-2,226,7010,1584260.0,0
ST00000562,2026-03-17,W003,P00563,112,262,154,4,-1,223,7120,1587760.0,0
ST00000563,2026-03-18,W004,P00564,113,263,161,5,0,220,7230,1590600.0,0
ST00000564,2026-03-19,W005,P00565,114,264,168,6,1,217,7340,1592780.0,0
ST00000565,2026-03-20,W006,P00566,115,265,175,7,2,214,7450,1594300.0,0
ST00000566,2026-03-21,W007,P00567,116,266,182,8,3,211,7560,1595160.0,0
ST00000567,2026-03-22,W008,P00568,117,267,189,0,-3,192,7670,1472640.0,0
ST00000568,2026-03-23,W009,P00569,118,268,196,1,-2,189,7780,1470420.0,0
ST00000569,2026-03-24,W010,P00570,119,269,203,2,-1,186,7890,1467540.0,0
ST00000570,2026-03-25,W011,P00571,120,270,210,3,0,183,8000,1464000.0,0
ST00000571,2026-03-26,W012,P00572,121,271,217,4,1,180,8110,1459800.0,0
ST00000572,2026-03-27,W013,P00573,122,272,224,5,2,177,8220,1454940.0,0
ST00000573,2026-03-28,W014,P00574,123,273,231,6,3,174,8330,1449420.0,0
ST00000574,2026-03-29,W015,P00575,124,274,238,7,-3,164,8440,1384160.0,0
ST00000575,2026-03-30,W016,P00576,125,275,245,8,-2,161,8550,1376550.0,0
ST00000577,2026-04-01,W018,P00578,127,277,259,1,0,146,8770,1280420.0,0
ST00000578,2026-04-02,W019,P00579,128,278,266,2,1,143,8880,1269840.0,0
ST00000579,2026-04-03,W020,P00580,129,279,273,3,2,140,8990,1258600.0,0
ST00000580,2026-04-04,W001,P00581,130,280,280,4,3,137,9100,1246700.0,0
ST00000581,2026-04-05,W002,P00582,131,281,287,5,-3,127,9210,1169670.0,0
ST00000582,2026-04-06,W003,P00583,132,282,294,6,-2,124,9320,1155680.0,0
ST00000583,2026-04-07,W004,P00584,133,283,301,7,-1,121,9430,1141030.0,0
ST00000584,2026-04-08,W005,P00585,134,284,308,8,0,118,9540,1125720.0,0
ST00000585,2026-04-09,W006,P00586,135,285,315,0,1,106,9650,1022900.0,0
ST00000586,2026-04-10,W007,P00587,136,286,322,1,2,103,9760,1005280.0,0
ST00000587,2026-04-11,W008,P00588,137,287,329,2,3,100,9870,987000.0,0
ST00000588,2026-04-12,W009,P00589,138,288,336,3,-3,90,9980,898200.0,0
ST00000589,2026-04-13,W010,P00590,139,289,343,4,-2,87,10090,877830.0,0
ST00000590,2026-04-14,W011,P00591,140,290,350,5,-1,84,10200,856800.0,0
ST00000591,2026-04-15,W012,P00592,141,291,357,6,0,81,10310,835110.0,0
ST00000592,2026-04-16,W013,P00593,142,292,364,7,1,78,10420,812760.0,0
ST00000593,2026-04-17,W014,P00594,143,293,371,8,2,75,10530,789750.0,0
ST00000594,2026-04-18,W015,P00595,144,294,378,0,3,63,10640,670320.0,0
ST00000595,2026-04-19,W016,P00596,145,295,385,1,-3,53,10750,569750.0,0
ST00000596,2026-04-20,W017,P00597,146,296,392,2,-2,50,10860,543000.0,0
ST00000597,2026-04-21,W018,P00598,147,297,399,3,-1,47,10970,515590.0,0
ST00000598,2026-04-22,W019,P00599,148,298,406,4,0,44,11080,487520.0,0
ST00000599,2026-04-23,W020,P00600,149,299,413,5,1,41,11190,458790.0,0
ST00000600,2026-04-24,W001,P00601,150,0,0,6,2,158,300,47400.0,0
ST00000601,2026-04-25,W002,P00602,151,1,7,7,3,155,410,63550.0,0
ST00000602,2026-04-26,W003,P00603,152,2,14,8,-3,145,520,75400.0,0
ST00000603,2026-04-27,W004,P00604,153,3,21,0,-2,133,630,83790.0,0
ST00000604,2026-04-28,W005,P00605,154,4,28,1,-1,130,740,96200.0,0
ST00000605,2026-04-29,W006,P00606,155,5,35,2,0,127,850,107950.0,0
ST00000606,2026-04-30,W007,P00607,156,6,42,3,1,124,960,119040.0,0
ST00000607,2026-05-01,W008,P00608,157,7,49,4,2,121,1070,129470.0,0
ST00000608,2026-05-02,W009,P00609,158,8,56,5,3,118,1180,139240.0,0
ST00000609,2026-05-03,W010,P00610,159,9,63,6,-3,108,1290,139320.0,0
ST00000610,2026-05-04,W011,P00611,160,10,70,7,-2,105,1400,147000.0,0
ST00000611,2026-05-05,W012,P00612,161,11,77,8,-1,102,1510,154020.0,0
ST00000612,2026-05-06,W013,P00613,162,12,84,0,0,90,1620,145800.0,0
ST00000614,2026-05-08,W015,P00615,164,14,98,2,2,84,1840,154560.0,0
ST00000615,2026-05-09,W016,P00616,165,15,105,3,3,81,1950,157950.0,0
ST00000616,2026-05-10,W017,P00617,166,16,112,4,-3,71,2060,146260.0,0
ST00000617,2026-05-11,W018,P00618,167,17,119,5,-2,68,2170,147560.0,0
ST00000618,2026-05-12,W019,P00619,168,18,126,6,-1,65,2280,148200.0,0
ST00000619,2026-05-13,W020,P00620,169,19,133,7,0,62,2390,148180.0,0
ST00000620,2026-05-14,W001,P00621,170,20,140,8,1,59,2500,147500.0,0
ST00000621,2026-05-15,W002,P00622,171,21,147,0,2,47,2610,122670.0,0
ST00000622,2026-05-16,W003,P00623,172,22,154,1,3,44,2720,119680.0,0
ST00000623,2026-05-17,W004,P00624,173,23,161,2,-3,34,2830,96220.0,0
ST00000624,2026-05-18,W005,P00625,174,24,168,3,-2,31,2940,91140.0,0
ST00000625,2026-05-19,W006,P00626,175,25,175,4,-1,28,3050,85400.0,0
ST00000626,2026-05-20,W007,P00627,176,26,182,5,0,25,3160,79000.0,0
ST00000627,2026-05-21,W008,P00628,177,27,189,6,1,22,3270,71940.0,0
ST00000628,2026-05-22,W009,P00629,178,28,196,7,2,19,3380,64220.0,0
ST00000629,2026-05-23,W010,P00630,179,29,203,8,3,16,3490,55840.0,0
ST00000630,2026-05-24,W011,P00631,180,30,210,0,-3,-3,3600,-10800.0,1
ST00000631,2026-05-25,W012,P00632,181,31,217,1,-2,-6,3710,-22260.0,1
ST00000632,2026-05-26,W013,P00633,182,32,224,2,-1,-9,3820,-34380.0,1
ST00000633,2026-05-27,W014,P00634,183,33,231,3,0,-12,3930,-47160.0,1
ST00000634,2026-05-28,W015,P00635,184,34,238,4,1,-15,4040,-60600.0,1
ST00000635,2026-05-29,W016,P00636,185,35,245,5,2,-18,4150,-74700.0,1
ST00000636,2026-05-30,W017,P00637,186,36,252,6,3,-21,4260,-89460.0,1
ST00000637,2026-05-31,W018,P00638,187,37,259,7,-3,-31,4370,-135470.0,1
ST00000638,2026-06-01,W019,P00639,188,38,266,8,-2,-34,4480,-152320.0,1
ST00000639,2026-06-02,W020,P00640,189,39,273,0,-1,-46,4590,-211140.0,1
ST00000640,2026-06-03,W001,P00641,190,40,280,1,0,-49,4700,-230300.0,1
ST00000641,2026-06-04,W002,P00642,191,41,287,2,1,-52,4810,-250120.0,1
ST00000642,2026-06-05,W003,P00643,192,42,294,3,2,-55,4920,-270600.0,1
ST00000643,2026-06-06,W004,P00644,193,43,301,4,3,-58,5030,-291740.0,1
ST00000644,2026-06-07,W005,P00645,194,44,308,5,-3,-68,5140,-349520.0,1
ST00000645,2026-06-08,W006,P00646,195,45,315,6,-2,-71,5250,-372750.0,1
ST00000646,2026-06-09,W007,P00647,196,46,322,7,-1,-74,5360,-396640.0,1
ST00000647,2026-06-10,W008,P00648,197,47,329,8,0,-77,5470,-421190.0,1
