Order_ID,Customer_ID,Order_Date,Region_ID,Sales_Employee_ID,Channel,Order_Status,Management_Order_Value
O0000379,C000380,2025-09-15,R020,E00380,Referral,Completed,15944.97
O0000380,C000381,2025-09-16,R001,E00381,Google Ads,Cancelled,3272.63
O0000381,C000382,2025-09-17,R002,E00382,Organic Search,Completed,6556.43
O0000382,C000383,2025-09-18,R003,E00383,Instagram,Completed,10089.19
O0000383,C000384,2025-09-19,R004,E00384,Google Ads,Completed,13471.89
O0000384,C000385,2025-09-20,R005,E00385,Referral,Completed,16860.38
O0000385,C000386,2025-09-21,R006,E00386,Email,Completed,3458.27
O0000386,C000387,2025-09-22,R007,E00387,Google Ads,Completed,6923.4
O0000387,C000388,2025-09-23,R008,E00388,Email,Completed,10647.33
O0000388,C000389,2025-09-24,R009,E00389,Email,Completed,14207.46
O0000389,C000390,2025-09-25,R010,E00390,Instagram,Completed,18202.44
O0000390,C000391,2025-09-26,R011,E00391,Instagram,Returned,3642.57
O0000391,C000392,2025-09-27,R012,E00392,Instagram,Completed,7287.68
O0000392,C000393,2025-09-28,R013,E00393,Referral,Completed,11201.43
O0000393,C000394,2025-09-29,R014,E00394,Referral,Completed,14937.63
O0000394,C000395,2025-09-30,R015,E00395,Google Ads,Completed,19127.95
O0000395,C000396,2025-10-01,R016,E00396,Google Ads,Completed,3825.51
O0000396,C000397,2025-10-02,R017,E00397,Google Ads,Completed,7835.82
O0000397,C000398,2025-10-03,R018,E00398,Google Ads,Completed,11751.48
O0000398,C000399,2025-10-04,R019,E00399,Google Ads,Completed,15662.4
O0000399,C000400,2025-10-05,R020,E00400,Email,Cancelled,20046.73
O0000400,C000401,2025-10-06,R001,E00401,Instagram,Completed,111.31
O0000401,C000402,2025-10-07,R002,E00402,Referral,Completed,304.69
O0000402,C000403,2025-10-08,R003,E00403,Instagram,Completed,569.64
O0000403,C000404,2025-10-09,R004,E00404,Organic Search,Returned,928.52
O0000404,C000405,2025-10-10,R005,E00405,Referral,Completed,1344.95
O0000405,C000406,2025-10-11,R006,E00406,Email,Completed,305.04
O0000406,C000407,2025-10-12,R007,E00407,Organic Search,Completed,697.28
O0000407,C000408,2025-10-13,R008,E00408,Email,Completed,1152.04
O0000408,C000409,2025-10-14,R009,E00409,Organic Search,Completed,1715.31
O0000409,C000410,2025-10-15,R010,E00410,Instagram,Completed,2317.65
O0000410,C000411,2025-10-16,R011,E00411,Organic Search,Completed,509.55
O0000411,C000412,2025-10-17,R012,E00412,Email,Completed,1087.17
O0000412,C000413,2025-10-18,R013,E00413,Referral,Completed,1730.41
O0000413,C000414,2025-10-19,R014,E00414,Email,Completed,2496.7
O0000414,C000415,2025-10-20,R015,E00415,Instagram,Completed,3283.61
O0000415,C000416,2025-10-21,R016,E00416,Instagram,Completed,705.31
O0000416,C000417,2025-10-22,R017,E00417,Google Ads,Returned,1474.36
O0000417,C000418,2025-10-23,R018,E00418,Instagram,Completed,2360.94
O0000418,C000419,2025-10-24,R019,E00419,Instagram,Cancelled,3272.71
O0000419,C000420,2025-10-25,R020,E00420,Organic Search,Completed,4242.83
O0000420,C000421,2025-10-26,R001,E00421,Organic Search,Completed,899.71
O0000421,C000422,2025-10-27,R002,E00422,Google Ads,Completed,1858.86
O0000422,C000423,2025-10-28,R003,E00423,Email,Completed,2945.37
O0000423,C000424,2025-10-29,R004,E00424,Organic Search,Completed,4043.32
O0000424,C000425,2025-10-30,R005,E00425,Organic Search,Completed,5322.02
O0000425,C000426,2025-10-31,R006,E00426,Referral,Completed,1092.77
O0000426,C000427,2025-11-01,R007,E00427,Organic Search,Completed,2240.66
O0000427,C000428,2025-11-02,R008,E00428,Instagram,Completed,3525.75
O0000428,C000429,2025-11-03,R009,E00429,Email,Completed,4808.54
O0000429,C000430,2025-11-04,R010,E00430,Google Ads,Returned,6291.35
O0000430,C000431,2025-11-05,R011,E00431,Organic Search,Completed,1284.48
O0000431,C000432,2025-11-06,R012,E00432,Instagram,Completed,2683.66
O0000432,C000433,2025-11-07,R013,E00433,Referral,Completed,4102.09
O0000433,C000434,2025-11-08,R014,E00434,Google Ads,Completed,5568.36
O0000434,C000435,2025-11-09,R015,E00435,Google Ads,Completed,7253.94
O0000435,C000436,2025-11-10,R016,E00436,Organic Search,Completed,1474.84
O0000436,C000437,2025-11-11,R017,E00437,Instagram,Completed,3069.5
O0000437,C000438,2025-11-12,R018,E00438,Referral,Cancelled,4674.39
O0000438,C000439,2025-11-13,R019,E00439,Organic Search,Completed,6477.01
O0000439,C000440,2025-11-14,R020,E00440,Google Ads,Completed,8209.79
O0000440,C000441,2025-11-15,R001,E00441,Referral,Completed,1663.85
O0000441,C000442,2025-11-16,R002,E00442,Organic Search,Completed,3452.65
O0000442,C000443,2025-11-17,R003,E00443,Instagram,Returned,5242.64
O0000443,C000444,2025-11-18,R004,E00444,Email,Completed,7244.92
O0000444,C000445,2025-11-19,R005,E00445,Email,Completed,9158.89
O0000445,C000446,2025-11-20,R006,E00446,Email,Completed,1896.68
O0000446,C000447,2025-11-21,R007,E00447,Google Ads,Completed,3833.1
O0000447,C000448,2025-11-22,R008,E00448,Google Ads,Completed,5806.85
O0000448,C000449,2025-11-23,R009,E00449,Organic Search,Completed,8007.45
O0000449,C000450,2025-11-24,R010,E00450,Organic Search,Completed,10101.26
O0000450,C000451,2025-11-25,R011,E00451,Google Ads,Completed,2087.71
O0000451,C000452,2025-11-26,R012,E00452,Email,Completed,4210.86
O0000452,C000453,2025-11-27,R013,E00453,Referral,Completed,6522.3
O0000453,C000454,2025-11-28,R014,E00454,Organic Search,Completed,8764.58
O0000454,C000455,2025-11-29,R015,E00455,Organic Search,Completed,11036.89
O0000455,C000456,2025-11-30,R016,E00456,Instagram,Returned,2277.4
O0000456,C000457,2025-12-01,R017,E00457,Google Ads,Cancelled,4585.92
O0000457,C000458,2025-12-02,R018,E00458,Email,Completed,7092.58
O0000458,C000459,2025-12-03,R019,E00459,Referral,Completed,9516.32
O0000459,C000460,2025-12-04,R020,E00460,Referral,Completed,12257.63
O0000460,C000461,2025-12-05,R001,E00461,Email,Completed,2465.74
O0000461,C000462,2025-12-06,R002,E00462,Email,Completed,4958.28
O0000462,C000463,2025-12-07,R003,E00463,Email,Completed,7658.81
O0000463,C000464,2025-12-08,R004,E00464,Google Ads,Completed,10262.66
O0000464,C000465,2025-12-09,R005,E00465,Organic Search,Completed,13203.37
O0000465,C000466,2025-12-10,R006,E00466,Organic Search,Completed,2652.73
O0000466,C000467,2025-12-11,R007,E00467,Google Ads,Completed,5457.9
O0000467,C000468,2025-12-12,R008,E00468,Instagram,Completed,8220.99
O0000468,C000469,2025-12-13,R009,E00469,Referral,Returned,11003.61
O0000469,C000470,2025-12-14,R010,E00470,Google Ads,Completed,14142.37
O0000470,C000471,2025-12-15,R011,E00471,Email,Completed,2838.37
O0000471,C000472,2025-12-16,R012,E00472,Google Ads,Completed,5834.31
O0000472,C000473,2025-12-17,R013,E00473,Google Ads,Completed,8779.14
O0000473,C000474,2025-12-18,R014,E00474,Instagram,Completed,12025.5
O0000474,C000475,2025-12-19,R015,E00475,Referral,Completed,15074.62
O0000475,C000476,2025-12-20,R016,E00476,Referral,Cancelled,3022.67
O0000476,C000477,2025-12-21,R017,E00477,Email,Completed,6208.02
O0000477,C000478,2025-12-22,R018,E00478,Organic Search,Completed,9333.23
O0000478,C000479,2025-12-23,R019,E00479,Email,Completed,12774.54
O0000479,C000480,2025-12-24,R020,E00480,Email,Completed,16000.14
O0000480,C000481,2025-12-25,R001,E00481,Google Ads,Completed,3283.8
O0000481,C000482,2025-12-26,R002,E00482,Google Ads,Returned,6579.04
O0000482,C000483,2025-12-27,R003,E00483,Referral,Completed,9883.29
O0000483,C000484,2025-12-28,R004,E00484,Referral,Completed,13518.19
O0000484,C000485,2025-12-29,R005,E00485,Email,Completed,16918.92
O0000485,C000486,2025-12-30,R006,E00486,Google Ads,Completed,3470.12
O0000486,C000487,2025-12-31,R007,E00487,Referral,Completed,6947.36
O0000487,C000488,2026-01-01,R008,E00488,Email,Completed,10683.67
O0000488,C000489,2026-01-02,R009,E00489,Referral,Completed,14256.45
O0000489,C000490,2026-01-03,R010,E00490,Organic Search,Completed,17830.96
O0000490,C000491,2026-01-04,R011,E00491,Google Ads,Completed,3655.08
O0000491,C000492,2026-01-05,R012,E00492,Email,Completed,7312.98
O0000492,C000493,2026-01-06,R013,E00493,Google Ads,Completed,11239.79
O0000493,C000494,2026-01-07,R014,E00494,Email,Completed,14989.31
O0000494,C000495,2026-01-08,R015,E00495,Organic Search,Cancelled,19193.24
O0000495,C000496,2026-01-09,R016,E00496,Referral,Completed,3838.71
O0000496,C000497,2026-01-10,R017,E00497,Email,Completed,7675.91
O0000497,C000498,2026-01-11,R018,E00498,Email,Completed,11791.87
O0000498,C000499,2026-01-12,R019,E00499,Instagram,Completed,15716.79
O0000499,C000500,2026-01-13,R020,E00500,Referral,Completed,20115.39
O0000500,C000501,2026-01-14,R001,E00001,Google Ads,Completed,111.69
O0000501,C000502,2026-01-15,R002,E00002,Referral,Completed,305.73
O0000502,C000503,2026-01-16,R003,E00003,Organic Search,Completed,571.6
O0000503,C000504,2026-01-17,R004,E00004,Organic Search,Completed,909.57
O0000504,C000505,2026-01-18,R005,E00005,Organic Search,Completed,1349.57
O0000505,C000506,2026-01-19,R006,E00006,Google Ads,Completed,306.1
O0000506,C000507,2026-01-20,R007,E00007,Referral,Completed,699.67
O0000507,C000508,2026-01-21,R008,E00008,Referral,Returned,1156.03
O0000508,C000509,2026-01-22,R009,E00009,Referral,Completed,1721.16
O0000509,C000510,2026-01-23,R010,E00010,Instagram,Completed,2325.64
O0000510,C000511,2026-01-24,R011,E00011,Referral,Completed,499.16
O0000511,C000512,2026-01-25,R012,E00012,Google Ads,Completed,1090.9
O0000512,C000513,2026-01-26,R013,E00013,Instagram,Completed,1736.42
O0000513,C000514,2026-01-27,R014,E00014,Instagram,Cancelled,2505.25
O0000514,C000515,2026-01-28,R015,E00015,Referral,Completed,3294.97
O0000515,C000516,2026-01-29,R016,E00016,Google Ads,Completed,707.72
O0000516,C000517,2026-01-30,R017,E00017,Email,Completed,1479.44
O0000517,C000518,2026-01-31,R018,E00018,Referral,Completed,2312.76
O0000518,C000519,2026-02-01,R019,E00019,Instagram,Completed,3283.95
O0000519,C000520,2026-02-02,R020,E00020,Instagram,Completed,4257.56
O0000520,C000521,2026-02-03,R001,E00021,Google Ads,Returned,902.79
O0000521,C000522,2026-02-04,R002,E00022,Referral,Completed,1865.29
O0000522,C000523,2026-02-05,R003,E00023,Instagram,Completed,2955.42
O0000523,C000524,2026-02-06,R004,E00024,Referral,Completed,4057.26
O0000524,C000525,2026-02-07,R005,E00025,Organic Search,Completed,5213.41
O0000525,C000526,2026-02-08,R006,E00026,Google Ads,Completed,1096.53
O0000526,C000527,2026-02-09,R007,E00027,Referral,Completed,2248.44
O0000527,C000528,2026-02-10,R008,E00028,Instagram,Completed,3537.83
O0000528,C000529,2026-02-11,R009,E00029,Email,Completed,4825.17
O0000529,C000530,2026-02-12,R010,E00030,Instagram,Completed,6312.82
O0000530,C000531,2026-02-13,R011,E00031,Referral,Completed,1288.91
O0000531,C000532,2026-02-14,R012,E00032,Email,Completed,2628.89
O0000532,C000533,2026-02-15,R013,E00033,Email,Cancelled,4116.19
O0000533,C000534,2026-02-16,R014,E00034,Google Ads,Returned,5587.7
O0000534,C000535,2026-02-17,R015,E00035,Referral,Completed,7278.78
O0000535,C000536,2026-02-18,R016,E00036,Google Ads,Completed,1479.94
O0000536,C000537,2026-02-19,R017,E00037,Referral,Completed,3079.98
O0000537,C000538,2026-02-20,R018,E00038,Email,Completed,4690.51
O0000538,C000539,2026-02-21,R019,E00039,Referral,Completed,6344.83
O0000539,C000540,2026-02-22,R020,E00040,Referral,Completed,8238.0
O0000540,C000541,2026-02-23,R001,E00041,Organic Search,Completed,1669.63
O0000541,C000542,2026-02-24,R002,E00042,Referral,Completed,3464.47
O0000542,C000543,2026-02-25,R003,E00043,Google Ads,Completed,5260.78
O0000543,C000544,2026-02-26,R004,E00044,Referral,Completed,7269.65
O0000544,C000545,2026-02-27,R005,E00045,Organic Search,Completed,9190.48
O0000545,C000546,2026-02-28,R006,E00046,Referral,Completed,1857.97
O0000546,C000547,2026-03-01,R007,E00047,Referral,Returned,3846.27
O0000547,C000548,2026-03-02,R008,E00048,Referral,Completed,5827.01
O0000548,C000549,2026-03-03,R009,E00049,Referral,Completed,8034.87
O0000549,C000550,2026-03-04,R010,E00050,Organic Search,Completed,10136.22
O0000550,C000551,2026-03-05,R011,E00051,Email,Completed,2094.84
O0000551,C000552,2026-03-06,R012,E00052,Organic Search,Cancelled,4225.38
O0000552,C000553,2026-03-07,R013,E00053,Email,Completed,6389.2
O0000553,C000554,2026-03-08,R014,E00054,Referral,Completed,8794.7
O0000554,C000555,2026-03-09,R015,E00055,Organic Search,Completed,11075.21
O0000555,C000556,2026-03-10,R016,E00056,Google Ads,Completed,2285.2
O0000556,C000557,2026-03-11,R017,E00057,Google Ads,Completed,4601.79
O0000557,C000558,2026-03-12,R018,E00058,Referral,Completed,7116.78
O0000558,C000559,2026-03-13,R019,E00059,Referral,Completed,9549.13
O0000559,C000560,2026-03-14,R020,E00060,Organic Search,Returned,12007.47
O0000560,C000561,2026-03-15,R001,E00061,Instagram,Completed,2474.21
O0000561,C000562,2026-03-16,R002,E00062,Instagram,Completed,4975.5
O0000562,C000563,2026-03-17,R003,E00063,Email,Completed,7685.04
O0000563,C000564,2026-03-18,R004,E00064,Referral,Completed,10298.17
O0000564,C000565,2026-03-19,R005,E00065,Referral,Completed,13248.43
O0000565,C000566,2026-03-20,R006,E00066,Organic Search,Completed,2661.88
O0000566,C000567,2026-03-21,R007,E00067,Google Ads,Completed,5346.51
O0000567,C000568,2026-03-22,R008,E00068,Instagram,Completed,8249.24
O0000568,C000569,2026-03-23,R009,E00069,Referral,Completed,11041.82
O0000569,C000570,2026-03-24,R010,E00070,Google Ads,Completed,14190.8
O0000570,C000571,2026-03-25,R011,E00071,Google Ads,Cancelled,2848.19
O0000571,C000572,2026-03-26,R012,E00072,Email,Completed,5854.22
O0000572,C000573,2026-03-27,R013,E00073,Organic Search,Returned,8809.41
O0000573,C000574,2026-03-28,R014,E00074,Organic Search,Completed,11780.08
O0000574,C000575,2026-03-29,R015,E00075,Instagram,Completed,15126.43
O0000575,C000576,2026-03-30,R016,E00076,Referral,Completed,3033.16
O0000576,C000577,2026-03-31,R017,E00077,Referral,Completed,6229.28
O0000577,C000578,2026-04-01,R018,E00078,Google Ads,Completed,9365.53
O0000578,C000579,2026-04-02,R019,E00079,Instagram,Completed,12818.14
O0000579,C000580,2026-04-03,R020,E00080,Organic Search,Completed,16055.32
O0000580,C000581,2026-04-04,R001,E00081,Google Ads,Completed,3216.78
O0000581,C000582,2026-04-05,R002,E00082,Google Ads,Completed,6601.65
O0000582,C000583,2026-04-06,R003,E00083,Instagram,Completed,9917.6
O0000583,C000584,2026-04-07,R004,E00084,Instagram,Completed,13564.48
O0000584,C000585,2026-04-08,R005,E00085,Instagram,Completed,16977.46
O0000585,C000586,2026-04-09,R006,E00086,Email,Returned,3481.96
O0000586,C000587,2026-04-10,R007,E00087,Organic Search,Completed,6971.31
O0000587,C000588,2026-04-11,R008,E00088,Instagram,Completed,10465.64
O0000588,C000589,2026-04-12,R009,E00089,Google Ads,Completed,14305.44
O0000589,C000590,2026-04-13,R010,E00090,Organic Search,Cancelled,17892.87
O0000590,C000591,2026-04-14,R011,E00091,Google Ads,Completed,3667.6
O0000591,C000592,2026-04-15,R012,E00092,Email,Completed,7338.29
O0000592,C000593,2026-04-16,R013,E00093,Google Ads,Completed,11278.15
O0000593,C000594,2026-04-17,R014,E00094,Email,Completed,15041.0
O0000594,C000595,2026-04-18,R015,E00095,Referral,Completed,18801.54
O0000595,C000596,2026-04-19,R016,E00096,Google Ads,Completed,3851.9
O0000596,C000597,2026-04-20,R017,E00097,Organic Search,Completed,7702.56
O0000597,C000598,2026-04-21,R018,E00098,Email,Completed,11832.25
O0000598,C000599,2026-04-22,R019,E00099,Instagram,Returned,15771.17
O0000599,C000600,2026-04-23,R020,E00100,Instagram,Completed,20184.04
O0000600,C000601,2026-04-24,R001,E00101,Email,Completed,112.08
O0000601,C000602,2026-04-25,R002,E00102,Google Ads,Completed,299.49
O0000602,C000603,2026-04-26,R003,E00103,Email,Completed,573.57
O0000603,C000604,2026-04-27,R004,E00104,Instagram,Completed,912.73
O0000604,C000605,2026-04-28,R005,E00105,Email,Completed,1354.19
O0000605,C000606,2026-04-29,R006,E00106,Referral,Completed,307.16
O0000606,C000607,2026-04-30,R007,E00107,Referral,Completed,702.05
O0000607,C000608,2026-05-01,R008,E00108,Referral,Completed,1160.02
O0000608,C000609,2026-05-02,R009,E00109,Organic Search,Cancelled,1686.04
O0000609,C000610,2026-05-03,R010,E00110,Instagram,Completed,2333.63
O0000610,C000611,2026-05-04,R011,E00111,Email,Completed,500.89
O0000611,C000612,2026-05-05,R012,E00112,Organic Search,Returned,1094.64
O0000612,C000613,2026-05-06,R013,E00113,Google Ads,Completed,1742.42
O0000613,C000614,2026-05-07,R014,E00114,Referral,Completed,2513.8
O0000614,C000615,2026-05-08,R015,E00115,Organic Search,Completed,3306.33
O0000615,C000616,2026-05-09,R016,E00116,Organic Search,Completed,693.27
O0000616,C000617,2026-05-10,R017,E00117,Referral,Completed,1484.53
O0000617,C000618,2026-05-11,R018,E00118,Instagram,Completed,2320.79
O0000618,C000619,2026-05-12,R019,E00119,Referral,Completed,3295.2
O0000619,C000620,2026-05-13,R020,E00120,Google Ads,Completed,4272.29
O0000620,C000621,2026-05-14,R001,E00121,Organic Search,Completed,905.88
O0000621,C000622,2026-05-15,R002,E00122,Google Ads,Completed,1871.72
O0000622,C000623,2026-05-16,R003,E00123,Referral,Completed,2895.1
O0000623,C000624,2026-05-17,R004,E00124,Google Ads,Completed,4071.2
O0000624,C000625,2026-05-18,R005,E00125,Email,Returned,5231.51
O0000625,C000626,2026-05-19,R006,E00126,Referral,Completed,1100.28
O0000626,C000627,2026-05-20,R007,E00127,Instagram,Completed,2256.22
O0000627,C000628,2026-05-21,R008,E00128,Referral,Cancelled,3549.9
O0000628,C000629,2026-05-22,R009,E00129,Google Ads,Completed,4841.81
O0000629,C000630,2026-05-23,R010,E00130,Referral,Completed,6183.99
O0000630,C000631,2026-05-24,R011,E00131,Google Ads,Completed,1293.34
O0000631,C000632,2026-05-25,R012,E00132,Referral,Completed,2638.02
O0000632,C000633,2026-05-26,R013,E00133,Google Ads,Completed,4130.28
O0000633,C000634,2026-05-27,R014,E00134,Organic Search,Completed,5607.03
O0000634,C000635,2026-05-28,R015,E00135,Referral,Completed,7303.62
O0000635,C000636,2026-05-29,R016,E00136,Email,Completed,1485.05
O0000636,C000637,2026-05-30,R017,E00137,Instagram,Completed,3017.12
O0000637,C000638,2026-05-31,R018,E00138,Organic Search,Returned,4706.62
O0000638,C000639,2026-06-01,R019,E00139,Referral,Completed,6366.86
O0000639,C000640,2026-06-02,R020,E00140,Organic Search,Completed,8266.21
O0000640,C000641,2026-06-03,R001,E00141,Email,Completed,1675.41
O0000641,C000642,2026-06-04,R002,E00142,Google Ads,Completed,3476.3
O0000642,C000643,2026-06-05,R003,E00143,Instagram,Completed,5278.92
O0000643,C000644,2026-06-06,R004,E00144,Google Ads,Completed,7121.29
O0000644,C000645,2026-06-07,R005,E00145,Organic Search,Completed,9222.06
O0000645,C000646,2026-06-08,R006,E00146,Instagram,Completed,1864.42
O0000646,C000647,2026-06-09,R007,E00147,Referral,Cancelled,3859.45
O0000647,C000648,2026-06-10,R008,E00148,Google Ads,Completed,5847.17
O0000648,C000649,2026-06-11,R009,E00149,Instagram,Completed,8062.29
O0000649,C000650,2026-06-12,R010,E00150,Organic Search,Completed,10171.17
O0000650,C000651,2026-06-13,R011,E00151,Referral,Returned,2052.09
O0000651,C000652,2026-06-14,R012,E00152,Instagram,Completed,4239.9
O0000652,C000653,2026-06-15,R013,E00153,Google Ads,Completed,6411.38
O0000653,C000654,2026-06-16,R014,E00154,Organic Search,Completed,8824.81
O0000654,C000655,2026-06-17,R015,E00155,Email,Completed,11113.54
O0000655,C000656,2026-06-18,R016,E00156,Instagram,Completed,2293.0
O0000656,C000657,2026-06-19,R017,E00157,Instagram,Completed,4617.65
O0000657,C000658,2026-06-20,R018,E00158,Email,Completed,6971.54
O0000658,C000659,2026-06-21,R019,E00159,Referral,Completed,9581.94
O0000659,C000660,2026-06-22,R020,E00160,Organic Search,Completed,12049.17
O0000660,C000661,2026-06-23,R001,E00161,Referral,Completed,2482.68
O0000661,C000662,2026-06-24,R002,E00162,Referral,Completed,4992.71
