"Campaign_ID","Campaign_Date","Channel","Campaign_Name","Spend","Impressions","Clicks","Leads","Conversions","Attributed_Revenue","Attributed_Profit"
"MC000274","2026-06-02","Organic Search","Campaign 0274","47000","20274","1274","374","14","31836","-38085.92"
"MC000275","2026-06-03","Google Ads","Campaign 0275","47500","20275","1275","375","15","34125","-37945"
"MC000276","2026-06-04","Instagram","Campaign 0276","48000","20276","1276","376","16","36416","-37803.52"
"MC000277","2026-06-05","Email","Campaign 0277","48500","20277","1277","377","17","38709","-37661.479999999996"
"MC000278","2026-06-06","Referral","Campaign 0278","49000","20278","1278","378","18","41004","-37518.88"
"MC000279","2026-06-07","Organic Search","Campaign 0279","49500","20279","1279","379","19","43301","-37375.72"
"MC000280","2026-06-08","Google Ads","Campaign 0280","50000","20280","1280","380","20","45600","-37232"
"MC000281","2026-06-09","Instagram","Campaign 0281","50500","20281","1281","381","21","47901","-37087.72"
"MC000282","2026-06-10","Email","Campaign 0282","51000","20282","1282","382","22","50204","-36942.88"
"MC000283","2026-06-11","Referral","Campaign 0283","51500","20283","1283","383","23","52509","-36797.479999999996"
"MC000284","2026-06-12","Organic Search","Campaign 0284","52000","20284","1284","384","24","54816","-36651.52"
"MC000285","2026-06-13","Google Ads","Campaign 0285","52500","20285","1285","385","25","57125","-36505"
"MC000286","2026-06-14","Instagram","Campaign 0286","53000","20286","1286","386","26","59436","-36357.92"
"MC000287","2026-06-15","Email","Campaign 0287","53500","20287","1287","387","27","61749","-36210.28"
"MC000288","2026-06-16","Referral","Campaign 0288","54000","20288","1288","388","28","64064","-36062.08"
"MC000289","2026-06-17","Organic Search","Campaign 0289","54500","20289","1289","389","29","66381","-35913.32"
"MC000290","2026-06-18","Google Ads","Campaign 0290","55000","20290","1290","390","30","68700","-35764"
"MC000291","2026-06-19","Instagram","Campaign 0291","55500","20291","1291","391","31","71021","-35614.119999999995"
"MC000292","2026-06-20","Email","Campaign 0292","56000","20292","1292","392","32","73344","-35463.67999999999"
"MC000293","2026-06-21","Referral","Campaign 0293","56500","20293","1293","393","33","75669","-35312.67999999999"
"MC000294","2026-06-22","Organic Search","Campaign 0294","57000","20294","1294","394","34","77996","-35161.119999999995"
"MC000295","2026-06-23","Google Ads","Campaign 0295","57500","20295","1295","395","35","80325","-35009"
"MC000296","2026-06-24","Instagram","Campaign 0296","58000","20296","1296","396","36","82656","-34856.31999999999"
"MC000297","2026-06-25","Email","Campaign 0297","58500","20297","1297","397","37","84989","-34703.08"
"MC000298","2026-06-26","Referral","Campaign 0298","59000","20298","1298","398","38","87324","-34549.28"
"MC000299","2026-06-27","Organic Search","Campaign 0299","59500","20299","1299","399","39","89661","-34394.92"
"MC000300","2026-06-28","Google Ads","Campaign 0300","10000","20300","1300","400","40","92000","15760.000000000004"
"MC000301","2026-06-29","Instagram","Campaign 0301","10500","20301","1301","401","41","94341","15915.480000000003"
"MC000302","2026-06-30","Email","Campaign 0302","11000","20302","1302","402","42","96684","16071.520000000004"
"MC000303","2026-07-01","Referral","Campaign 0303","11500","20303","1303","403","43","99029","16228.120000000003"
"MC000304","2026-07-02","Organic Search","Campaign 0304","12000","20304","1304","404","44","101376","16385.280000000002"
"MC000305","2026-07-03","Google Ads","Campaign 0305","12500","20305","1305","405","45","103725","16543.000000000004"
"MC000306","2026-07-04","Instagram","Campaign 0306","13000","20306","1306","406","46","106076","16701.280000000002"
"MC000307","2026-07-05","Email","Campaign 0307","13500","20307","1307","407","47","108429","16860.120000000003"
"MC000308","2026-07-06","Referral","Campaign 0308","14000","20308","1308","408","48","110784","17019.520000000004"
"MC000309","2026-07-07","Organic Search","Campaign 0309","14500","20309","1309","409","49","113141","17179.480000000003"
"MC000310","2026-07-08","Google Ads","Campaign 0310","15000","20310","1310","410","50","115500","17340.000000000004"
"MC000311","2026-07-09","Instagram","Campaign 0311","15500","20311","1311","411","51","117861","17501.08"
"MC000312","2026-07-10","Email","Campaign 0312","16000","20312","1312","412","52","120224","17662.72"
"MC000313","2026-07-11","Referral","Campaign 0313","16500","20313","1313","413","53","122589","17824.920000000006"
"MC000314","2026-07-12","Organic Search","Campaign 0314","17000","20314","1314","414","54","124956","17987.68"
"MC000315","2026-07-13","Google Ads","Campaign 0315","17500","20315","1315","415","55","127325","18151"
"MC000316","2026-07-14","Instagram","Campaign 0316","18000","20316","1316","416","56","129696","18314.880000000005"
"MC000317","2026-07-15","Email","Campaign 0317","18500","20317","1317","417","57","132069","18479.320000000007"
"MC000318","2026-07-16","Referral","Campaign 0318","19000","20318","1318","418","58","134444","18644.320000000007"
"MC000319","2026-07-17","Organic Search","Campaign 0319","19500","20319","1319","419","59","136821","18809.880000000005"
"MC000320","2026-07-18","Google Ads","Campaign 0320","20000","20320","1320","420","60","139200","18976.000000000007"
"MC000321","2026-07-19","Instagram","Campaign 0321","20500","20321","1321","421","61","141581","19142.68"
"MC000322","2026-07-20","Email","Campaign 0322","21000","20322","1322","422","62","143964","19309.920000000006"
"MC000323","2026-07-21","Referral","Campaign 0323","21500","20323","1323","423","63","146349","19477.72"
"MC000324","2026-07-22","Organic Search","Campaign 0324","22000","20324","1324","424","64","148736","19646.08"
"MC000325","2026-07-23","Google Ads","Campaign 0325","22500","20325","1325","425","65","151125","19815.000000000007"
"MC000326","2026-07-24","Instagram","Campaign 0326","23000","20326","1326","426","66","153516","19984.480000000003"
"MC000327","2026-07-25","Email","Campaign 0327","23500","20327","1327","427","67","155909","20154.520000000004"
"MC000328","2026-07-26","Referral","Campaign 0328","24000","20328","1328","428","68","158304","20325.120000000003"
"MC000329","2026-07-27","Organic Search","Campaign 0329","24500","20329","1329","429","69","160701","20496.280000000006"
"MC000330","2026-07-28","Google Ads","Campaign 0330","25000","20330","1330","430","70","163100","20668.000000000007"
"MC000331","2026-07-29","Instagram","Campaign 0331","25500","20331","1331","431","71","165501","20840.280000000006"
"MC000332","2026-07-30","Email","Campaign 0332","26000","20332","1332","432","72","167904","21013.120000000003"
"MC000333","2026-07-31","Referral","Campaign 0333","26500","20333","1333","433","73","170309","21186.520000000004"
"MC000334","2026-08-01","Organic Search","Campaign 0334","27000","20334","1334","434","74","172716","21360.480000000003"
"MC000335","2026-08-02","Google Ads","Campaign 0335","27500","20335","1335","435","75","175125","21535.000000000007"
"MC000336","2026-08-03","Instagram","Campaign 0336","28000","20336","1336","436","76","177536","21710.08"
"MC000337","2026-08-04","Email","Campaign 0337","28500","20337","1337","437","77","179949","21885.72"
"MC000338","2026-08-05","Referral","Campaign 0338","29000","20338","1338","438","78","182364","22061.920000000006"
"MC000339","2026-08-06","Organic Search","Campaign 0339","29500","20339","1339","439","79","184781","22238.680000000008"
"MC000340","2026-08-07","Google Ads","Campaign 0340","30000","20340","1340","440","80","187200","22416.000000000007"
"MC000341","2026-08-08","Instagram","Campaign 0341","30500","20341","1341","441","81","189621","22593.880000000005"
"MC000342","2026-08-09","Email","Campaign 0342","31000","20342","1342","442","82","192044","22772.320000000007"
"MC000343","2026-08-10","Referral","Campaign 0343","31500","20343","1343","443","83","194469","22951.320000000007"
"MC000344","2026-08-11","Organic Search","Campaign 0344","32000","20344","1344","444","84","196896","23130.880000000005"
"MC000345","2026-08-12","Google Ads","Campaign 0345","32500","20345","1345","445","85","199325","23311.000000000007"
"MC000346","2026-08-13","Instagram","Campaign 0346","33000","20346","1346","446","86","201756","23491.680000000008"
"MC000347","2026-08-14","Email","Campaign 0347","33500","20347","1347","447","87","204189","23672.920000000006"
"MC000348","2026-08-15","Referral","Campaign 0348","34000","20348","1348","448","88","206624","23854.72000000001"
"MC000349","2026-08-16","Organic Search","Campaign 0349","34500","20349","1349","449","89","209061","24037.08000000001"
"MC000350","2026-08-17","Google Ads","Campaign 0350","35000","20350","1350","450","90","211500","24220.000000000007"
"MC000351","2026-08-18","Instagram","Campaign 0351","35500","20351","1351","451","91","213941","24403.480000000003"
"MC000352","2026-08-19","Email","Campaign 0352","36000","20352","1352","452","92","216384","24587.520000000004"
"MC000353","2026-08-20","Referral","Campaign 0353","36500","20353","1353","453","93","218829","24772.120000000003"
"MC000354","2026-08-21","Organic Search","Campaign 0354","37000","20354","1354","454","94","221276","24957.280000000006"
"MC000355","2026-08-22","Google Ads","Campaign 0355","37500","20355","1355","455","95","223725","25143.000000000007"
"MC000356","2026-08-23","Instagram","Campaign 0356","38000","20356","1356","456","96","226176","25329.280000000006"
"MC000357","2026-08-24","Email","Campaign 0357","38500","20357","1357","457","97","228629","25516.120000000003"
"MC000358","2026-08-25","Referral","Campaign 0358","39000","20358","1358","458","98","231084","25703.520000000004"
"MC000359","2026-08-26","Organic Search","Campaign 0359","39500","20359","1359","459","99","233541","25891.480000000003"
"MC000360","2026-08-27","Google Ads","Campaign 0360","40000","20360","1360","460","10","23600","-33392"
"MC000361","2026-08-28","Instagram","Campaign 0361","40500","20361","1361","461","11","25971","-33228.119999999995"
"MC000362","2026-08-29","Email","Campaign 0362","41000","20362","1362","462","12","28344","-33063.68"
"MC000363","2026-08-30","Referral","Campaign 0363","41500","20363","1363","463","13","30719","-32898.68"
"MC000364","2026-08-31","Organic Search","Campaign 0364","42000","20364","1364","464","14","33096","-32733.12"
"MC000365","2025-09-01","Google Ads","Campaign 0365","42500","20365","1365","465","15","35475","-32567"
"MC000366","2025-09-02","Instagram","Campaign 0366","43000","20366","1366","466","16","37856","-32400.32"
"MC000367","2025-09-03","Email","Campaign 0367","43500","20367","1367","467","17","40239","-32233.079999999998"
"MC000368","2025-09-04","Referral","Campaign 0368","44000","20368","1368","468","18","42624","-32065.28"
"MC000369","2025-09-05","Organic Search","Campaign 0369","44500","20369","1369","469","19","45011","-31896.92"
"MC000370","2025-09-06","Google Ads","Campaign 0370","45000","20370","1370","470","20","47400","-31728"
"MC000371","2025-09-07","Instagram","Campaign 0371","45500","20371","1371","471","21","49791","-31558.519999999997"
"MC000372","2025-09-08","Email","Campaign 0372","46000","20372","1372","472","22","52184","-31388.479999999996"
"MC000373","2025-09-09","Referral","Campaign 0373","46500","20373","1373","473","23","54579","-31217.879999999997"
"MC000374","2025-09-10","Organic Search","Campaign 0374","47000","20374","1374","474","24","56976","-31046.72"
"MC000375","2025-09-11","Google Ads","Campaign 0375","47500","20375","1375","475","25","59375","-30875"
"MC000376","2025-09-12","Instagram","Campaign 0376","48000","20376","1376","476","26","61776","-30702.719999999998"
"MC000377","2025-09-13","Email","Campaign 0377","48500","20377","1377","477","27","64179","-30529.879999999997"
"MC000378","2025-09-14","Referral","Campaign 0378","49000","20378","1378","478","28","66584","-30356.48"
"MC000379","2025-09-15","Organic Search","Campaign 0379","49500","20379","1379","479","29","68991","-30182.519999999997"
"MC000380","2025-09-16","Google Ads","Campaign 0380","50000","20380","1380","480","30","71400","-30007.999999999996"
"MC000381","2025-09-17","Instagram","Campaign 0381","50500","20381","1381","481","31","73811","-29832.92"
"MC000382","2025-09-18","Email","Campaign 0382","51000","20382","1382","482","32","76224","-29657.28"
"MC000383","2025-09-19","Referral","Campaign 0383","51500","20383","1383","483","33","78639","-29481.079999999998"
"MC000384","2025-09-20","Organic Search","Campaign 0384","52000","20384","1384","484","34","81056","-29304.319999999996"
"MC000385","2025-09-21","Google Ads","Campaign 0385","52500","20385","1385","485","35","83475","-29126.999999999996"
"MC000386","2025-09-22","Instagram","Campaign 0386","53000","20386","1386","486","36","85896","-28949.12"
"MC000387","2025-09-23","Email","Campaign 0387","53500","20387","1387","487","37","88319","-28770.679999999997"
"MC000388","2025-09-24","Referral","Campaign 0388","54000","20388","1388","488","38","90744","-28591.679999999997"
"MC000389","2025-09-25","Organic Search","Campaign 0389","54500","20389","1389","489","39","93171","-28412.12"
"MC000390","2025-09-26","Google Ads","Campaign 0390","55000","20390","1390","490","40","95600","-28231.999999999996"
"MC000391","2025-09-27","Instagram","Campaign 0391","55500","20391","1391","491","41","98031","-28051.319999999996"
"MC000392","2025-09-28","Email","Campaign 0392","56000","20392","1392","492","42","100464","-27870.079999999998"
"MC000393","2025-09-29","Referral","Campaign 0393","56500","20393","1393","493","43","102899","-27688.28"
"MC000394","2025-09-30","Organic Search","Campaign 0394","57000","20394","1394","494","44","105336","-27505.92"
"MC000395","2025-10-01","Google Ads","Campaign 0395","57500","20395","1395","495","45","107775","-27322.999999999996"
"MC000396","2025-10-02","Instagram","Campaign 0396","58000","20396","1396","496","46","110216","-27139.519999999997"
