"Order_Item_ID","Order_ID","Product_ID","Quantity","Unit_Price","Discount_Pct","Gross_Amount","Net_Amount"
"OI00000370","O0000370","P00371","1","12750.00","0.06","12750.00","923.21"
"OI00000371","O0000371","P00372","2","12925.00","0.00","25850.00","1991.23"
"OI00000372","O0000372","P00373","3","13100.00","0.01","39300.00","2997.02"
"OI00000373","O0000373","P00374","4","13275.00","0.02","53100.00","4008.50"
"OI00000374","O0000374","P00375","5","13450.00","0.03","67250.00","5024.87"
"OI00000375","O0000375","P00376","1","13625.00","0.04","13625.00","1007.56"
"OI00000376","O0000376","P00377","2","13800.00","0.05","27600.00","2019.73"
"OI00000377","O0000377","P00378","3","13975.00","0.06","41925.00","3035.72"
"OI00000378","O0000378","P00379","4","14150.00","0.00","56600.00","4359.91"
"OI00000379","O0000379","P00380","5","14325.00","0.01","71625.00","5462.12"
"OI00000380","O0000380","P00381","1","14500.00","0.02","14500.00","1094.60"
"OI00000381","O0000381","P00382","2","14675.00","0.03","29350.00","2193.01"
"OI00000382","O0000382","P00383","3","14850.00","0.04","44550.00","3294.43"
"OI00000383","O0000383","P00384","4","15025.00","0.05","60100.00","4398.04"
"OI00000384","O0000384","P00385","5","15200.00","0.06","76000.00","5503.04"
"OI00000385","O0000385","P00386","1","15375.00","0.00","15375.00","1184.34"
"OI00000386","O0000386","P00387","2","15550.00","0.01","31100.00","2371.68"
"OI00000387","O0000387","P00388","3","15725.00","0.02","47175.00","3561.22"
"OI00000388","O0000388","P00389","4","15900.00","0.03","63600.00","4752.15"
"OI00000389","O0000389","P00390","5","16075.00","0.04","80375.00","5943.65"
"OI00000390","O0000390","P00391","1","16250.00","0.05","16250.00","1189.15"
"OI00000391","O0000391","P00392","2","16425.00","0.06","32850.00","2378.62"
"OI00000392","O0000392","P00393","3","16600.00","0.00","49800.00","3836.11"
"OI00000393","O0000393","P00394","4","16775.00","0.01","67100.00","5117.04"
"OI00000394","O0000394","P00395","5","16950.00","0.02","84750.00","6397.75"
"OI00000395","O0000395","P00396","1","17125.00","0.03","17125.00","1279.57"
"OI00000396","O0000396","P00397","2","17300.00","0.04","34600.00","2558.64"
"OI00000397","O0000397","P00398","3","17475.00","0.05","52425.00","3836.39"
"OI00000398","O0000398","P00399","4","17650.00","0.06","70600.00","5112.03"
"OI00000399","O0000399","P00400","5","17825.00","0.00","89125.00","6865.32"
"OI00000400","O0000400","P00401","1","500.00","0.01","500.00","38.13"
"OI00000401","O0000401","P00402","2","675.00","0.02","1350.00","101.91"
"OI00000402","O0000402","P00403","3","850.00","0.03","2550.00","190.53"
"OI00000403","O0000403","P00404","4","1025.00","0.04","4100.00","303.19"
"OI00000404","O0000404","P00405","5","1200.00","0.05","6000.00","439.07"
"OI00000405","O0000405","P00406","1","1375.00","0.06","1375.00","99.56"
"OI00000406","O0000406","P00407","2","1550.00","0.00","3100.00","238.79"
"OI00000407","O0000407","P00408","3","1725.00","0.01","5175.00","394.65"
"OI00000408","O0000408","P00409","4","1900.00","0.02","7600.00","573.72"
"OI00000409","O0000409","P00410","5","2075.00","0.03","10375.00","775.21"
"OI00000410","O0000410","P00411","1","2250.00","0.04","2250.00","166.39"
"OI00000411","O0000411","P00412","2","2425.00","0.05","4850.00","354.92"
"OI00000412","O0000412","P00413","3","2600.00","0.06","7800.00","564.79"
"OI00000413","O0000413","P00414","4","2775.00","0.00","11100.00","855.04"
"OI00000414","O0000414","P00415","5","2950.00","0.01","14750.00","1124.83"
"OI00000415","O0000415","P00416","1","3125.00","0.02","3125.00","235.91"
"OI00000416","O0000416","P00417","2","3300.00","0.03","6600.00","493.15"
"OI00000417","O0000417","P00418","3","3475.00","0.04","10425.00","770.92"
"OI00000418","O0000418","P00419","4","3650.00","0.05","14600.00","1068.41"
"OI00000419","O0000419","P00420","5","3825.00","0.06","19125.00","1384.81"
"OI00000420","O0000420","P00421","1","4000.00","0.00","4000.00","308.12"
"OI00000421","O0000421","P00422","2","4175.00","0.01","8350.00","636.77"
"OI00000422","O0000422","P00423","3","4350.00","0.02","13050.00","985.14"
"OI00000423","O0000423","P00424","4","4525.00","0.03","18100.00","1352.42"
"OI00000424","O0000424","P00425","5","4700.00","0.04","23500.00","1737.80"
"OI00000425","O0000425","P00426","1","4875.00","0.05","4875.00","356.75"
"OI00000426","O0000426","P00427","2","5050.00","0.06","10100.00","731.33"
"OI00000427","O0000427","P00428","3","5225.00","0.00","15675.00","1207.45"
"OI00000428","O0000428","P00429","4","5400.00","0.01","21600.00","1647.21"
"OI00000429","O0000429","P00430","5","5575.00","0.02","27875.00","2104.27"
"OI00000430","O0000430","P00431","1","5750.00","0.03","5750.00","429.64"
"OI00000431","O0000431","P00432","2","5925.00","0.04","11850.00","876.30"
"OI00000432","O0000432","P00433","3","6100.00","0.05","18300.00","1339.17"
"OI00000433","O0000433","P00434","4","6275.00","0.06","25100.00","1817.45"
"OI00000434","O0000434","P00435","5","6450.00","0.00","32250.00","2484.23"
"OI00000435","O0000435","P00436","1","6625.00","0.01","6625.00","505.22"
"OI00000436","O0000436","P00437","2","6800.00","0.02","13600.00","1026.66"
"OI00000437","O0000437","P00438","3","6975.00","0.03","20925.00","1563.50"
"OI00000438","O0000438","P00439","4","7150.00","0.04","28600.00","2114.94"
"OI00000439","O0000439","P00440","5","7325.00","0.05","36625.00","2680.17"
"OI00000440","O0000440","P00441","1","7500.00","0.06","7500.00","543.06"
"OI00000441","O0000441","P00442","2","7675.00","0.00","15350.00","1182.41"
"OI00000442","O0000442","P00443","3","7850.00","0.01","23550.00","1795.92"
"OI00000443","O0000443","P00444","4","8025.00","0.02","32100.00","2423.22"
"OI00000444","O0000444","P00445","5","8200.00","0.03","41000.00","3063.49"
"OI00000445","O0000445","P00446","1","8375.00","0.04","8375.00","619.32"
"OI00000446","O0000446","P00447","2","8550.00","0.05","17100.00","1251.36"
"OI00000447","O0000447","P00448","3","8725.00","0.06","26175.00","1895.29"
"OI00000448","O0000448","P00449","4","8900.00","0.00","35600.00","2742.28"
"OI00000449","O0000449","P00450","5","9075.00","0.01","45375.00","3460.29"
"OI00000450","O0000450","P00451","1","9250.00","0.02","9250.00","698.28"
"OI00000451","O0000451","P00452","2","9425.00","0.03","18850.00","1408.46"
"OI00000452","O0000452","P00453","3","9600.00","0.04","28800.00","2129.73"
"OI00000453","O0000453","P00454","4","9775.00","0.05","39100.00","2861.29"
"OI00000454","O0000454","P00455","5","9950.00","0.06","49750.00","3602.32"
"OI00000455","O0000455","P00456","1","10125.00","0.00","10125.00","779.93"
"OI00000456","O0000456","P00457","2","10300.00","0.01","20600.00","1570.95"
"OI00000457","O0000457","P00458","3","10475.00","0.02","31425.00","2372.26"
"OI00000458","O0000458","P00459","4","10650.00","0.03","42600.00","3183.04"
"OI00000459","O0000459","P00460","5","10825.00","0.04","54125.00","4002.49"
"OI00000460","O0000460","P00461","1","11000.00","0.05","11000.00","804.97"
"OI00000461","O0000461","P00462","2","11175.00","0.06","22350.00","1618.33"
"OI00000462","O0000462","P00463","3","11350.00","0.00","34050.00","2622.88"
"OI00000463","O0000463","P00464","4","11525.00","0.01","46100.00","3515.58"
"OI00000464","O0000464","P00465","5","11700.00","0.02","58500.00","4416.14"
"OI00000465","O0000465","P00466","1","11875.00","0.03","11875.00","887.29"
"OI00000466","O0000466","P00467","2","12050.00","0.04","24100.00","1782.17"
"OI00000467","O0000467","P00468","3","12225.00","0.05","36675.00","2683.83"
"OI00000468","O0000468","P00469","4","12400.00","0.06","49600.00","3591.46"
"OI00000469","O0000469","P00470","5","12575.00","0.00","62875.00","4843.28"
"OI00000470","O0000470","P00471","1","12750.00","0.01","12750.00","972.31"
"OI00000471","O0000471","P00472","2","12925.00","0.02","25850.00","1951.41"
"OI00000472","O0000472","P00473","3","13100.00","0.03","39300.00","2936.47"
"OI00000473","O0000473","P00474","4","13275.00","0.04","53100.00","3926.69"
"OI00000474","O0000474","P00475","5","13450.00","0.05","67250.00","4921.27"
"OI00000475","O0000475","P00476","1","13625.00","0.06","13625.00","986.56"
"OI00000476","O0000476","P00477","2","13800.00","0.00","27600.00","2126.03"
"OI00000477","O0000477","P00478","3","13975.00","0.01","41925.00","3197.20"
"OI00000478","O0000478","P00479","4","14150.00","0.02","56600.00","4272.71"
"OI00000479","O0000479","P00480","5","14325.00","0.03","71625.00","5351.77"
"OI00000480","O0000480","P00481","1","14500.00","0.04","14500.00","1072.26"
"OI00000481","O0000481","P00482","2","14675.00","0.05","29350.00","2147.80"
"OI00000482","O0000482","P00483","3","14850.00","0.06","44550.00","3225.80"
"OI00000483","O0000483","P00484","4","15025.00","0.00","60100.00","4629.52"
"OI00000484","O0000484","P00485","5","15200.00","0.01","76000.00","5795.75"
"OI00000485","O0000485","P00486","1","15375.00","0.02","15375.00","1160.65"
"OI00000486","O0000486","P00487","2","15550.00","0.03","31100.00","2323.77"
"OI00000487","O0000487","P00488","3","15725.00","0.04","47175.00","3488.55"
"OI00000488","O0000488","P00489","4","15900.00","0.05","63600.00","4654.17"
"OI00000489","O0000489","P00490","5","16075.00","0.06","80375.00","5819.83"
"OI00000490","O0000490","P00491","1","16250.00","0.00","16250.00","1251.74"
"OI00000491","O0000491","P00492","2","16425.00","0.01","32850.00","2505.14"
"OI00000492","O0000492","P00493","3","16600.00","0.02","49800.00","3759.38"
"OI00000493","O0000493","P00494","4","16775.00","0.03","67100.00","5013.67"
"OI00000494","O0000494","P00495","5","16950.00","0.04","84750.00","6267.18"
"OI00000495","O0000495","P00496","1","17125.00","0.05","17125.00","1253.19"
"OI00000496","O0000496","P00497","2","17300.00","0.06","34600.00","2505.33"
"OI00000497","O0000497","P00498","3","17475.00","0.00","52425.00","4038.31"
"OI00000498","O0000498","P00499","4","17650.00","0.01","70600.00","5383.95"
"OI00000499","O0000499","P00500","5","17825.00","0.02","89125.00","6728.01"
"OI00000500","O0000500","P00501","1","500.00","0.03","500.00","37.36"
"OI00000501","O0000501","P00502","2","675.00","0.04","1350.00","99.83"
"OI00000502","O0000502","P00503","3","850.00","0.05","2550.00","186.61"
"OI00000503","O0000503","P00504","4","1025.00","0.06","4100.00","296.87"
"OI00000504","O0000504","P00505","5","1200.00","0.00","6000.00","462.18"
"OI00000505","O0000505","P00506","1","1375.00","0.01","1375.00","104.86"
"OI00000506","O0000506","P00507","2","1550.00","0.02","3100.00","234.02"
"OI00000507","O0000507","P00508","3","1725.00","0.03","5175.00","386.67"
"OI00000508","O0000508","P00509","4","1900.00","0.04","7600.00","562.01"
"OI00000509","O0000509","P00510","5","2075.00","0.05","10375.00","759.23"
"OI00000510","O0000510","P00511","1","2250.00","0.06","2250.00","162.92"
"OI00000511","O0000511","P00512","2","2425.00","0.00","4850.00","373.60"
"OI00000512","O0000512","P00513","3","2600.00","0.01","7800.00","594.83"
"OI00000513","O0000513","P00514","4","2775.00","0.02","11100.00","837.93"
"OI00000514","O0000514","P00515","5","2950.00","0.03","14750.00","1102.11"
"OI00000515","O0000515","P00516","1","3125.00","0.04","3125.00","231.09"
"OI00000516","O0000516","P00517","2","3300.00","0.05","6600.00","482.98"
"OI00000517","O0000517","P00518","3","3475.00","0.06","10425.00","754.86"
"OI00000518","O0000518","P00519","4","3650.00","0.00","14600.00","1124.64"
"OI00000519","O0000519","P00520","5","3825.00","0.01","19125.00","1458.47"
"OI00000520","O0000520","P00521","1","4000.00","0.02","4000.00","301.96"
"OI00000521","O0000521","P00522","2","4175.00","0.03","8350.00","623.91"
"OI00000522","O0000522","P00523","3","4350.00","0.04","13050.00","965.03"
"OI00000523","O0000523","P00524","4","4525.00","0.05","18100.00","1324.53"
"OI00000524","O0000524","P00525","5","4700.00","0.06","23500.00","1701.60"
"OI00000525","O0000525","P00526","1","4875.00","0.00","4875.00","375.52"
"OI00000526","O0000526","P00527","2","5050.00","0.01","10100.00","770.23"
"OI00000527","O0000527","P00528","3","5225.00","0.02","15675.00","1183.30"
"OI00000528","O0000528","P00529","4","5400.00","0.03","21600.00","1613.94"
"OI00000529","O0000529","P00530","5","5575.00","0.04","27875.00","2061.33"
"OI00000530","O0000530","P00531","1","5750.00","0.05","5750.00","420.78"
"OI00000531","O0000531","P00532","2","5925.00","0.06","11850.00","858.04"
"OI00000532","O0000532","P00533","3","6100.00","0.00","18300.00","1409.65"
"OI00000533","O0000533","P00534","4","6275.00","0.01","25100.00","1914.12"
"OI00000534","O0000534","P00535","5","6450.00","0.02","32250.00","2434.54"
"OI00000535","O0000535","P00536","1","6625.00","0.03","6625.00","495.02"
"OI00000536","O0000536","P00537","2","6800.00","0.04","13600.00","1005.71"
"OI00000537","O0000537","P00538","3","6975.00","0.05","20925.00","1531.26"
"OI00000538","O0000538","P00539","4","7150.00","0.06","28600.00","2070.88"
"OI00000539","O0000539","P00540","5","7325.00","0.00","36625.00","2821.23"
"OI00000540","O0000540","P00541","1","7500.00","0.01","7500.00","571.95"
"OI00000541","O0000541","P00542","2","7675.00","0.02","15350.00","1158.77"
"OI00000542","O0000542","P00543","3","7850.00","0.03","23550.00","1759.64"
"OI00000543","O0000543","P00544","4","8025.00","0.04","32100.00","2373.76"
"OI00000544","O0000544","P00545","5","8200.00","0.05","41000.00","3000.33"
"OI00000545","O0000545","P00546","1","8375.00","0.06","8375.00","606.42"
"OI00000546","O0000546","P00547","2","8550.00","0.00","17100.00","1317.22"
"OI00000547","O0000547","P00548","3","8725.00","0.01","26175.00","1996.10"
"OI00000548","O0000548","P00549","4","8900.00","0.02","35600.00","2687.43"
"OI00000549","O0000549","P00550","5","9075.00","0.03","45375.00","3390.39"
"OI00000550","O0000550","P00551","1","9250.00","0.04","9250.00","684.03"
"OI00000551","O0000551","P00552","2","9425.00","0.05","18850.00","1379.42"
"OI00000552","O0000552","P00553","3","9600.00","0.06","28800.00","2085.36"
"OI00000553","O0000553","P00554","4","9775.00","0.00","39100.00","3011.88"
"OI00000554","O0000554","P00555","5","9950.00","0.01","49750.00","3793.93"
"OI00000555","O0000555","P00556","1","10125.00","0.02","10125.00","764.33"
"OI00000556","O0000556","P00557","2","10300.00","0.03","20600.00","1539.22"
"OI00000557","O0000557","P00558","3","10475.00","0.04","31425.00","2323.85"
"OI00000558","O0000558","P00559","4","10650.00","0.05","42600.00","3117.41"
"OI00000559","O0000559","P00560","5","10825.00","0.06","54125.00","3919.11"
"OI00000560","O0000560","P00561","1","11000.00","0.00","11000.00","847.33"
"OI00000561","O0000561","P00562","2","11175.00","0.01","22350.00","1704.41"
"OI00000562","O0000562","P00563","3","11350.00","0.02","34050.00","2570.42"
"OI00000563","O0000563","P00564","4","11525.00","0.03","46100.00","3444.56"
"OI00000564","O0000564","P00565","5","11700.00","0.04","58500.00","4326.02"
"OI00000565","O0000565","P00566","1","11875.00","0.05","11875.00","869.00"
"OI00000566","O0000566","P00567","2","12050.00","0.06","24100.00","1745.04"
"OI00000567","O0000567","P00568","3","12225.00","0.00","36675.00","2825.08"
"OI00000568","O0000568","P00569","4","12400.00","0.01","49600.00","3782.49"
"OI00000569","O0000569","P00570","5","12575.00","0.02","62875.00","4746.41"
"OI00000570","O0000570","P00571","1","12750.00","0.03","12750.00","952.67"
"OI00000571","O0000571","P00572","2","12925.00","0.04","25850.00","1911.58"
"OI00000572","O0000572","P00573","3","13100.00","0.05","39300.00","2875.92"
"OI00000573","O0000573","P00574","4","13275.00","0.06","53100.00","3844.89"
"OI00000574","O0000574","P00575","5","13450.00","0.00","67250.00","5180.28"
"OI00000575","O0000575","P00576","1","13625.00","0.01","13625.00","1039.04"
"OI00000576","O0000576","P00577","2","13800.00","0.02","27600.00","2083.51"
"OI00000577","O0000577","P00578","3","13975.00","0.03","41925.00","3132.61"
"OI00000578","O0000578","P00579","4","14150.00","0.04","56600.00","4185.51"
"OI00000579","O0000579","P00580","5","14325.00","0.05","71625.00","5241.43"
"OI00000580","O0000580","P00581","1","14500.00","0.06","14500.00","1049.92"
"OI00000581","O0000581","P00582","2","14675.00","0.00","29350.00","2260.84"
"OI00000582","O0000582","P00583","3","14850.00","0.01","44550.00","3397.38"
"OI00000583","O0000583","P00584","4","15025.00","0.02","60100.00","4536.93"
"OI00000584","O0000584","P00585","5","15200.00","0.03","76000.00","5678.67"
"OI00000585","O0000585","P00586","1","15375.00","0.04","15375.00","1136.97"
"OI00000586","O0000586","P00587","2","15550.00","0.05","31100.00","2275.86"
"OI00000587","O0000587","P00588","3","15725.00","0.06","47175.00","3415.87"
"OI00000588","O0000588","P00589","4","15900.00","0.00","63600.00","4899.12"
"OI00000589","O0000589","P00590","5","16075.00","0.01","80375.00","6129.39"
"OI00000590","O0000590","P00591","1","16250.00","0.02","16250.00","1226.71"
"OI00000591","O0000591","P00592","2","16425.00","0.03","32850.00","2454.53"
"OI00000592","O0000592","P00593","3","16600.00","0.04","49800.00","3682.66"
"OI00000593","O0000593","P00594","4","16775.00","0.05","67100.00","4910.29"
"OI00000594","O0000594","P00595","5","16950.00","0.06","84750.00","6136.61"
"OI00000595","O0000595","P00596","1","17125.00","0.00","17125.00","1319.14"
"OI00000596","O0000596","P00597","2","17300.00","0.01","34600.00","2638.59"
"OI00000597","O0000597","P00598","3","17475.00","0.02","52425.00","3957.54"
"OI00000598","O0000598","P00599","4","17650.00","0.03","70600.00","5275.18"
"OI00000599","O0000599","P00600","5","17825.00","0.04","89125.00","6590.71"
"OI00000600","O0000600","P00601","1","500.00","0.05","500.00","36.59"
