"Invoice_ID","Order_ID","Customer_ID","Invoice_Date","Due_Date","Invoice_Amount","Tax_Amount","Invoice_Status"
"INV0000313","O0000313","C000314","2026-07-11","2026-08-10","2338.86","421.00","Issued"
"INV0000314","O0000314","C000315","2026-07-12","2026-08-11","3075.91","553.66","Issued"
"INV0000315","O0000315","C000316","2026-07-13","2026-08-12","660.73","118.93","Issued"
"INV0000316","O0000316","C000317","2026-07-14","2026-08-13","1381.12","248.60","Issued"
"INV0000317","O0000317","C000318","2026-07-15","2026-08-14","2211.73","398.11","Issued"
"INV0000318","O0000318","C000319","2026-07-16","2026-08-15","3065.77","551.84","Issued"
"INV0000319","O0000319","C000320","2026-07-17","2026-08-16","4071.34","732.84","Overdue"
"INV0000320","O0000320","C000321","2026-07-18","2026-08-17","842.83","151.71","Issued"
"INV0000321","O0000321","C000322","2026-07-19","2026-08-18","1741.28","313.43","Issued"
"INV0000322","O0000322","C000323","2026-07-20","2026-08-19","2759.20","496.66","Issued"
"INV0000323","O0000323","C000324","2026-07-21","2026-08-20","3787.61","681.77","Issued"
"INV0000324","O0000324","C000325","2026-07-22","2026-08-21","4985.68","897.42","Issued"
"INV0000325","O0000325","C000326","2026-07-23","2026-08-22","1023.67","184.26","Issued"
"INV0000326","O0000326","C000327","2026-07-24","2026-08-23","2150.10","387.02","Issued"
"INV0000327","O0000327","C000328","2026-07-25","2026-08-24","3302.86","594.51","Issued"
"INV0000328","O0000328","C000329","2026-07-26","2026-08-25","4504.38","810.79","Issued"
"INV0000329","O0000329","C000330","2026-07-27","2026-08-26","5893.68","1060.86","Issued"
"INV0000330","O0000330","C000331","2026-07-28","2026-08-27","1203.25","216.58","Overdue"
"INV0000331","O0000331","C000332","2026-07-29","2026-08-28","2514.06","452.53","Issued"
"INV0000332","O0000332","C000333","2026-07-30","2026-08-29","3842.71","691.69","Issued"
"INV0000333","O0000333","C000334","2026-07-31","2026-08-30","5343.31","961.80","Issued"
"INV0000334","O0000334","C000335","2026-08-01","2026-08-31","6795.35","1223.16","Issued"
"INV0000335","O0000335","C000336","2026-08-02","2026-09-01","1381.55","248.68","Issued"
"INV0000336","O0000336","C000337","2026-08-03","2026-09-02","2875.48","517.59","Issued"
"INV0000337","O0000337","C000338","2026-08-04","2026-09-03","4378.77","788.18","Issued"
"INV0000338","O0000338","C000339","2026-08-05","2026-09-04","6067.68","1092.18","Issued"
"INV0000339","O0000339","C000340","2026-08-06","2026-09-05","7690.68","1384.32","Issued"
"INV0000340","O0000340","C000341","2026-08-07","2026-09-06","1596.61","287.39","Issued"
"INV0000341","O0000341","C000342","2026-08-08","2026-09-07","3234.38","582.19","Overdue"
"INV0000342","O0000342","C000343","2026-08-09","2026-09-08","4911.03","883.99","Issued"
"INV0000343","O0000343","C000344","2026-08-10","2026-09-09","6786.99","1221.66","Issued"
"INV0000344","O0000344","C000345","2026-08-11","2026-09-10","8579.67","1544.34","Issued"
"INV0000345","O0000345","C000346","2026-08-12","2026-09-11","1776.81","319.83","Issued"
"INV0000346","O0000346","C000347","2026-08-13","2026-09-12","3590.73","646.33","Issued"
"INV0000347","O0000347","C000348","2026-08-14","2026-09-13","5572.15","1002.99","Issued"
"INV0000348","O0000348","C000349","2026-08-15","2026-09-14","7501.22","1350.22","Issued"
"INV0000349","O0000349","C000350","2026-08-16","2026-09-15","9462.33","1703.22","Issued"
"INV0000350","O0000350","C000351","2026-08-17","2026-09-16","1955.75","352.04","Issued"
"INV0000351","O0000351","C000352","2026-08-18","2026-09-17","3944.56","710.02","Issued"
"INV0000352","O0000352","C000353","2026-08-19","2026-09-18","6110.11","1099.82","Overdue"
"INV0000353","O0000353","C000354","2026-08-20","2026-09-19","8210.39","1477.87","Issued"
"INV0000354","O0000354","C000355","2026-08-21","2026-09-20","10590.82","1906.35","Issued"
"INV0000355","O0000355","C000356","2026-08-22","2026-09-21","2133.42","384.02","Issued"
"INV0000356","O0000356","C000357","2026-08-23","2026-09-22","4295.85","773.25","Issued"
"INV0000357","O0000357","C000358","2026-08-24","2026-09-23","6644.27","1195.97","Issued"
"INV0000358","O0000358","C000359","2026-08-25","2026-09-24","8914.49","1604.61","Issued"
"INV0000359","O0000359","C000360","2026-08-26","2026-09-25","11482.98","2066.94","Issued"
"INV0000360","O0000360","C000361","2026-08-27","2026-09-26","2309.83","415.77","Issued"
"INV0000361","O0000361","C000362","2026-08-28","2026-09-27","4757.88","856.42","Issued"
"INV0000362","O0000362","C000363","2026-08-29","2026-09-28","7174.62","1291.43","Issued"
"INV0000363","O0000363","C000364","2026-08-30","2026-09-29","9613.52","1730.43","Overdue"
"INV0000364","O0000364","C000365","2026-08-31","2026-09-30","12368.81","2226.39","Issued"
"INV0000365","O0000365","C000366","2025-09-01","2025-10-01","2484.97","447.29","Issued"
"INV0000366","O0000366","C000367","2025-09-02","2025-10-02","5112.98","920.34","Issued"
"INV0000367","O0000367","C000368","2025-09-03","2025-10-03","7701.18","1386.21","Issued"
"INV0000368","O0000368","C000369","2025-09-04","2025-10-04","10558.89","1900.60","Issued"
"INV0000369","O0000369","C000370","2025-09-05","2025-10-05","13248.30","2384.69","Issued"
"INV0000370","O0000370","C000371","2025-09-06","2025-10-06","2658.84","478.59","Issued"
"INV0000371","O0000371","C000372","2025-09-07","2025-10-07","5465.53","983.80","Issued"
"INV0000372","O0000372","C000373","2025-09-08","2025-10-08","8223.93","1480.31","Issued"
"INV0000373","O0000373","C000374","2025-09-09","2025-10-09","11265.52","2027.79","Issued"
"INV0000374","O0000374","C000375","2025-09-10","2025-10-10","14121.45","2541.86","Overdue"
"INV0000375","O0000375","C000376","2025-09-11","2025-10-11","2900.50","522.09","Issued"
"INV0000376","O0000376","C000377","2025-09-12","2025-10-12","5815.55","1046.80","Issued"
"INV0000377","O0000377","C000378","2025-09-13","2025-10-13","8742.88","1573.72","Issued"
"INV0000378","O0000378","C000379","2025-09-14","2025-10-14","11967.08","2154.08","Issued"
"INV0000379","O0000379","C000380","2025-09-15","2025-10-15","14988.27","2697.89","Issued"
"INV0000380","O0000380","C000381","2025-09-16","2025-10-16","3076.27","553.73","Issued"
"INV0000381","O0000381","C000382","2025-09-17","2025-10-17","6163.04","1109.35","Issued"
"INV0000382","O0000382","C000383","2025-09-18","2025-10-18","9483.84","1707.09","Issued"
"INV0000383","O0000383","C000384","2025-09-19","2025-10-19","12663.58","2279.44","Issued"
"INV0000384","O0000384","C000385","2025-09-20","2025-10-20","15848.75","2852.78","Issued"
"INV0000385","O0000385","C000386","2025-09-21","2025-10-21","3250.78","585.14","Overdue"
"INV0000386","O0000386","C000387","2025-09-22","2025-10-22","6508.00","1171.44","Issued"
"INV0000387","O0000387","C000388","2025-09-23","2025-10-23","10008.49","1801.53","Issued"
"INV0000388","O0000388","C000389","2025-09-24","2025-10-24","13355.01","2403.90","Issued"
"INV0000389","O0000389","C000390","2025-09-25","2025-10-25","17110.29","3079.85","Issued"
"INV0000390","O0000390","C000391","2025-09-26","2025-10-26","3424.01","616.32","Issued"
"INV0000391","O0000391","C000392","2025-09-27","2025-10-27","6850.42","1233.07","Issued"
"INV0000392","O0000392","C000393","2025-09-28","2025-10-28","10529.34","1895.28","Issued"
"INV0000393","O0000393","C000394","2025-09-29","2025-10-29","14041.37","2527.45","Issued"
"INV0000394","O0000394","C000395","2025-09-30","2025-10-30","17980.28","3236.45","Issued"
"INV0000395","O0000395","C000396","2025-10-01","2025-10-31","3595.98","647.28","Issued"
"INV0000396","O0000396","C000397","2025-10-02","2025-11-01","7365.67","1325.82","Overdue"
"INV0000397","O0000397","C000398","2025-10-03","2025-11-02","11046.39","1988.35","Issued"
"INV0000398","O0000398","C000399","2025-10-04","2025-11-03","14722.66","2650.08","Issued"
"INV0000399","O0000399","C000400","2025-10-05","2025-11-04","18843.93","3391.91","Issued"
"INV0000400","O0000400","C000401","2025-10-06","2025-11-05","104.63","18.83","Issued"
"INV0000401","O0000401","C000402","2025-10-07","2025-11-06","286.41","51.55","Issued"
"INV0000402","O0000402","C000403","2025-10-08","2025-11-07","535.46","96.38","Issued"
"INV0000403","O0000403","C000404","2025-10-09","2025-11-08","872.81","157.11","Issued"
"INV0000404","O0000404","C000405","2025-10-10","2025-11-09","1264.25","227.57","Issued"
"INV0000405","O0000405","C000406","2025-10-11","2025-11-10","286.74","51.61","Issued"
"INV0000406","O0000406","C000407","2025-10-12","2025-11-11","655.44","117.98","Issued"
"INV0000407","O0000407","C000408","2025-10-13","2025-11-12","1082.92","194.93","Overdue"
"INV0000408","O0000408","C000409","2025-10-14","2025-11-13","1612.39","290.23","Issued"
"INV0000409","O0000409","C000410","2025-10-15","2025-11-14","2178.59","392.15","Issued"
"INV0000410","O0000410","C000411","2025-10-16","2025-11-15","478.98","86.22","Issued"
"INV0000411","O0000411","C000412","2025-10-17","2025-11-16","1021.94","183.95","Issued"
"INV0000412","O0000412","C000413","2025-10-18","2025-11-17","1626.58","292.78","Issued"
"INV0000413","O0000413","C000414","2025-10-19","2025-11-18","2346.90","422.44","Issued"
"INV0000414","O0000414","C000415","2025-10-20","2025-11-19","3086.59","555.59","Issued"
"INV0000415","O0000415","C000416","2025-10-21","2025-11-20","662.99","119.34","Issued"
"INV0000416","O0000416","C000417","2025-10-22","2025-11-21","1385.90","249.46","Issued"
"INV0000417","O0000417","C000418","2025-10-23","2025-11-22","2219.28","399.47","Issued"
"INV0000418","O0000418","C000419","2025-10-24","2025-11-23","3076.34","553.74","Overdue"
"INV0000419","O0000419","C000420","2025-10-25","2025-11-24","3988.26","717.89","Issued"
"INV0000420","O0000420","C000421","2025-10-26","2025-11-25","845.73","152.23","Issued"
"INV0000421","O0000421","C000422","2025-10-27","2025-11-26","1747.32","314.52","Issued"
"INV0000422","O0000422","C000423","2025-10-28","2025-11-27","2768.64","498.36","Issued"
"INV0000423","O0000423","C000424","2025-10-29","2025-11-28","3800.72","684.13","Issued"
"INV0000424","O0000424","C000425","2025-10-30","2025-11-29","5002.70","900.49","Issued"
"INV0000425","O0000425","C000426","2025-10-31","2025-11-30","1027.20","184.90","Issued"
"INV0000426","O0000426","C000427","2025-11-01","2025-12-01","2106.22","379.12","Issued"
"INV0000427","O0000427","C000428","2025-11-02","2025-12-02","3314.21","596.56","Issued"
"INV0000428","O0000428","C000429","2025-11-03","2025-12-03","4520.02","813.60","Issued"
"INV0000429","O0000429","C000430","2025-11-04","2025-12-04","5913.87","1064.50","Overdue"
"INV0000430","O0000430","C000431","2025-11-05","2025-12-05","1207.41","217.33","Issued"
"INV0000431","O0000431","C000432","2025-11-06","2025-12-06","2522.64","454.07","Issued"
"INV0000432","O0000432","C000433","2025-11-07","2025-12-07","3855.97","694.07","Issued"
"INV0000433","O0000433","C000434","2025-11-08","2025-12-08","5234.26","942.17","Issued"
"INV0000434","O0000434","C000435","2025-11-09","2025-12-09","6818.70","1227.37","Issued"
"INV0000435","O0000435","C000436","2025-11-10","2025-12-10","1386.35","249.54","Issued"
"INV0000436","O0000436","C000437","2025-11-11","2025-12-11","2885.33","519.36","Issued"
"INV0000437","O0000437","C000438","2025-11-12","2025-12-12","4393.92","790.91","Issued"
"INV0000438","O0000438","C000439","2025-11-13","2025-12-13","6088.39","1095.91","Issued"
"INV0000439","O0000439","C000440","2025-11-14","2025-12-14","7717.20","1389.10","Issued"
"INV0000440","O0000440","C000441","2025-11-15","2025-12-15","1564.02","281.52","Overdue"
"INV0000441","O0000441","C000442","2025-11-16","2025-12-16","3245.49","584.19","Issued"
"INV0000442","O0000442","C000443","2025-11-17","2025-12-17","4928.08","887.05","Issued"
"INV0000443","O0000443","C000444","2025-11-18","2025-12-18","6810.23","1225.84","Issued"
"INV0000444","O0000444","C000445","2025-11-19","2025-12-19","8609.36","1549.68","Issued"
"INV0000445","O0000445","C000446","2025-11-20","2025-12-20","1782.88","320.92","Issued"
"INV0000446","O0000446","C000447","2025-11-21","2025-12-21","3603.12","648.56","Issued"
"INV0000447","O0000447","C000448","2025-11-22","2025-12-22","5458.44","982.52","Issued"
"INV0000448","O0000448","C000449","2025-11-23","2025-12-23","7527.00","1354.86","Issued"
"INV0000449","O0000449","C000450","2025-11-24","2025-12-24","9495.19","1709.13","Issued"
"INV0000450","O0000450","C000451","2025-11-25","2025-12-25","1962.45","353.24","Issued"
"INV0000451","O0000451","C000452","2025-11-26","2025-12-26","3958.21","712.48","Overdue"
"INV0000452","O0000452","C000453","2025-11-27","2025-12-27","6130.97","1103.57","Issued"
"INV0000453","O0000453","C000454","2025-11-28","2025-12-28","8238.70","1482.97","Issued"
"INV0000454","O0000454","C000455","2025-11-29","2025-12-29","10374.68","1867.44","Issued"
"INV0000455","O0000455","C000456","2025-11-30","2025-12-30","2140.75","385.34","Issued"
"INV0000456","O0000456","C000457","2025-12-01","2025-12-31","4310.76","775.94","Issued"
"INV0000457","O0000457","C000458","2025-12-02","2026-01-01","6667.02","1200.06","Issued"
"INV0000458","O0000458","C000459","2025-12-03","2026-01-02","8945.34","1610.16","Issued"
"INV0000459","O0000459","C000460","2025-12-04","2026-01-03","11522.17","2073.99","Issued"
"INV0000460","O0000460","C000461","2025-12-05","2026-01-04","2317.79","417.20","Issued"
"INV0000461","O0000461","C000462","2025-12-06","2026-01-05","4660.79","838.94","Issued"
"INV0000462","O0000462","C000463","2025-12-07","2026-01-06","7199.28","1295.87","Overdue"
"INV0000463","O0000463","C000464","2025-12-08","2026-01-07","9646.90","1736.44","Issued"
"INV0000464","O0000464","C000465","2025-12-09","2026-01-08","12411.17","2234.01","Issued"
"INV0000465","O0000465","C000466","2025-12-10","2026-01-09","2493.56","448.84","Issued"
"INV0000466","O0000466","C000467","2025-12-11","2026-01-10","5130.43","923.48","Issued"
"INV0000467","O0000467","C000468","2025-12-12","2026-01-11","7727.73","1390.99","Issued"
"INV0000468","O0000468","C000469","2025-12-13","2026-01-12","10343.40","1861.81","Issued"
"INV0000469","O0000469","C000470","2025-12-14","2026-01-13","13293.82","2392.89","Issued"
"INV0000470","O0000470","C000471","2025-12-15","2026-01-14","2668.07","480.25","Issued"
"INV0000471","O0000471","C000472","2025-12-16","2026-01-15","5484.25","987.16","Issued"
"INV0000472","O0000472","C000473","2025-12-17","2026-01-16","8252.39","1485.43","Issued"
"INV0000473","O0000473","C000474","2025-12-18","2026-01-17","11303.97","2034.71","Overdue"
"INV0000474","O0000474","C000475","2025-12-19","2026-01-18","14170.15","2550.63","Issued"
"INV0000475","O0000475","C000476","2025-12-20","2026-01-19","2841.31","511.44","Issued"
"INV0000476","O0000476","C000477","2025-12-21","2026-01-20","5835.54","1050.40","Issued"
"INV0000477","O0000477","C000478","2025-12-22","2026-01-21","8773.24","1579.18","Issued"
"INV0000478","O0000478","C000479","2025-12-23","2026-01-22","12008.07","2161.45","Issued"
"INV0000479","O0000479","C000480","2025-12-24","2026-01-23","15040.13","2707.22","Issued"
"INV0000480","O0000480","C000481","2025-12-25","2026-01-24","3086.77","555.62","Issued"
"INV0000481","O0000481","C000482","2025-12-26","2026-01-25","6184.29","1113.17","Issued"
"INV0000482","O0000482","C000483","2025-12-27","2026-01-26","9290.29","1672.25","Issued"
"INV0000483","O0000483","C000484","2025-12-28","2026-01-27","12707.10","2287.28","Issued"
"INV0000484","O0000484","C000485","2025-12-29","2026-01-28","15903.79","2862.68","Overdue"
"INV0000485","O0000485","C000486","2025-12-30","2026-01-29","3261.91","587.14","Issued"
"INV0000486","O0000486","C000487","2025-12-31","2026-01-30","6530.52","1175.49","Issued"
"INV0000487","O0000487","C000488","2026-01-01","2026-01-31","10042.65","1807.68","Issued"
"INV0000488","O0000488","C000489","2026-01-02","2026-02-01","13401.06","2412.19","Issued"
"INV0000489","O0000489","C000490","2026-01-03","2026-02-02","16761.10","3017.00","Issued"
"INV0000490","O0000490","C000491","2026-01-04","2026-02-03","3435.78","618.44","Issued"
"INV0000491","O0000491","C000492","2026-01-05","2026-02-04","6874.20","1237.36","Issued"
"INV0000492","O0000492","C000493","2026-01-06","2026-02-05","10565.40","1901.77","Issued"
"INV0000493","O0000493","C000494","2026-01-07","2026-02-06","14089.95","2536.19","Issued"
"INV0000494","O0000494","C000495","2026-01-08","2026-02-07","18041.64","3247.50","Issued"
"INV0000495","O0000495","C000496","2026-01-09","2026-02-08","3608.38","649.51","Overdue"
"INV0000496","O0000496","C000497","2026-01-10","2026-02-09","7215.35","1298.76","Issued"
"INV0000497","O0000497","C000498","2026-01-11","2026-02-10","11084.35","1995.18","Issued"
"INV0000498","O0000498","C000499","2026-01-12","2026-02-11","14773.78","2659.28","Issued"
"INV0000499","O0000499","C000500","2026-01-13","2026-02-12","18908.46","3403.52","Issued"
"INV0000500","O0000500","C000501","2026-01-14","2026-02-13","104.99","18.90","Issued"
"INV0000501","O0000501","C000502","2026-01-15","2026-02-14","287.39","51.73","Issued"
"INV0000502","O0000502","C000503","2026-01-16","2026-02-15","537.31","96.72","Issued"
"INV0000503","O0000503","C000504","2026-01-17","2026-02-16","855.00","153.90","Issued"
"INV0000504","O0000504","C000505","2026-01-18","2026-02-17","1268.60","228.35","Issued"
"INV0000505","O0000505","C000506","2026-01-19","2026-02-18","287.73","51.79","Issued"
"INV0000506","O0000506","C000507","2026-01-20","2026-02-19","657.69","118.38","Overdue"
"INV0000507","O0000507","C000508","2026-01-21","2026-02-20","1086.67","195.60","Issued"
