Source_Row,Reject_Reasons,Order_Item_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Pct,Gross_Amount,Net_Amount
17421,Invalid Foreign Key: Product_ID,OI00017420,O0017420,P00421,1,4000.0,0.04,4000.0,295.8
17499,Invalid Foreign Key: Product_ID,OI00017498,O0017498,P00499,4,17650.0,0.05,70600.0,5166.42
17577,Invalid Foreign Key: Product_ID,OI00017576,O0017576,P00577,2,13800.0,0.06,27600.0,1998.47
17609,Invalid Foreign Key: Order_ID,OI00017608,O0017608,P00609,4,1900.0,0.03,7600.0,567.87
17614,Invalid Foreign Key: Product_ID,OI00017613,O0017613,P00614,4,2775.0,0.01,11100.0,846.49
17751,Invalid Foreign Key: Order_ID,OI00017750,O0017750,P00751,1,9250.0,0.05,9250.0,676.9
17771,Invalid Foreign Key: Order_ID,OI00017770,O0017770,P00771,1,12750.0,0.04,12750.0,942.85
17842,Invalid Foreign Key: Product_ID,OI00017841,O0017841,P00842,2,7675.0,0.05,15350.0,1123.29
17921,Invalid Foreign Key: Product_ID,OI00017920,O0017920,P00921,1,4000.0,0.0,4000.0,308.12
17946,Invalid Foreign Key: Order_ID,OI00017945,O0017945,P00946,1,8375.0,0.04,8375.0,619.32
17998,Invalid Foreign Key: Product_ID,OI00017997,O0017997,P00998,3,17475.0,0.0,52425.0,4038.31
18101,Invalid Foreign Key: Order_ID,OI00018100,O0018100,P00101,1,500.0,0.05,500.0,36.59
18251,Invalid Foreign Key: Order_ID,OI00018250,O0018250,P00251,1,9250.0,0.01,9250.0,705.4
18307,Invalid Foreign Key: Product_ID,OI00018306,O0018306,P00307,2,1550.0,0.01,3100.0,236.41
18421,Invalid Foreign Key: Product_ID,OI00018420,O0018420,P00421,1,4000.0,0.03,4000.0,298.88
18499,Invalid Foreign Key: Product_ID,OI00018498,O0018498,P00499,4,17650.0,0.04,70600.0,5220.8
18577,Invalid Foreign Key: Product_ID,OI00018576,O0018576,P00577,2,13800.0,0.05,27600.0,2019.73
18614,Invalid Foreign Key: Product_ID,OI00018613,O0018613,P00614,4,2775.0,0.0,11100.0,855.04
18751,Invalid Foreign Key: Order_ID,OI00018750,O0018750,P00751,1,9250.0,0.04,9250.0,684.03
18842,Invalid Foreign Key: Product_ID,OI00018841,O0018841,P00842,2,7675.0,0.04,15350.0,1135.12
18888,Invalid Foreign Key: Order_ID,OI00018887,O0018887,P00888,3,15725.0,0.01,47175.0,3597.56
18921,Invalid Foreign Key: Product_ID,OI00018920,O0018920,P00921,1,4000.0,0.06,4000.0,289.63
18943,Invalid Foreign Key: Order_ID,OI00018942,O0018942,P00943,3,7850.0,0.0,23550.0,1814.06
18998,Invalid Foreign Key: Product_ID,OI00018997,O0018997,P00998,3,17475.0,0.06,52425.0,3796.01
19219,Invalid Foreign Key: Product_ID,OI00019218,O0019218,P99999,4,3650.0,0.03,14600.0,1090.9
19251,Invalid Foreign Key: Order_ID,OI00019250,O0019250,P00251,1,9250.0,0.0,9250.0,712.53
19307,Invalid Foreign Key: Product_ID,OI00019306,O0019306,P00307,2,1550.0,0.0,3100.0,238.79
19421,Invalid Foreign Key: Product_ID,OI00019420,O0019420,P00421,1,4000.0,0.02,4000.0,301.96
19499,Invalid Foreign Key: Product_ID,OI00019498,O0019498,P00499,4,17650.0,0.03,70600.0,5275.18
19548,Invalid Foreign Key: Order_ID,OI00019547,O0019547,P00548,3,8725.0,0.03,26175.0,1955.78
19577,Invalid Foreign Key: Product_ID,OI00019576,O0019576,P00577,2,13800.0,0.04,27600.0,2040.99
19614,Invalid Foreign Key: Product_ID,OI00019613,O0019613,P00614,4,2775.0,0.06,11100.0,803.73
19675,Invalid Foreign Key: Order_ID,OI00019674,O0019674,P00675,5,13450.0,0.04,67250.0,4973.07
19751,Invalid Foreign Key: Order_ID,OI00019750,O0019750,P00751,1,9250.0,0.03,9250.0,691.15
19810,Invalid Foreign Key: Order_ID,OI00019809,O0019809,P00810,5,2075.0,0.06,10375.0,751.24
19842,Invalid Foreign Key: Product_ID,OI00019841,O0019841,P00842,2,7675.0,0.03,15350.0,1146.94
19921,Invalid Foreign Key: Product_ID,OI00019920,O0019920,P00921,1,4000.0,0.05,4000.0,292.71
19940,Invalid Foreign Key: Order_ID,OI00019939,O0019939,P00940,5,7325.0,0.03,36625.0,2736.6
19987,Invalid Foreign Key: Order_ID,OI00019986,O0019986,P00987,2,15550.0,0.01,31100.0,2371.68
19998,Invalid Foreign Key: Product_ID,OI00019997,O0019997,P00998,3,17475.0,0.05,52425.0,3836.39
20006,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00020005,O0020005,P00006,-2,1375.0,0.06,-2750.0,-199.12
20013,Invalid Foreign Key: Order_ID,OI00020012,O9999999,P00013,3,2600.0,0.06,7800.0,564.79
20015,Invalid Foreign Key: Order_ID,OI00020014,O0020014,P00015,5,2950.0,0.01,14750.0,1124.83
20251,Invalid Foreign Key: Order_ID,OI00020250,O0020250,P00251,1,9250.0,0.06,9250.0,669.78
20307,Invalid Foreign Key: Product_ID,OI00020306,O0020306,P00307,2,1550.0,0.06,3100.0,224.47
20421,Invalid Foreign Key: Product_ID,OI00020420,O0020420,P00421,1,4000.0,0.01,4000.0,305.04
20499,Invalid Foreign Key: Product_ID,OI00020498,O0020498,P00499,4,17650.0,0.02,70600.0,5329.57
20577,Invalid Foreign Key: Product_ID,OI00020576,O0020576,P00577,2,13800.0,0.03,27600.0,2062.25
20614,Invalid Foreign Key: Product_ID,OI00020613,O0020613,P00614,4,2775.0,0.05,11100.0,812.28
20751,Invalid Foreign Key: Order_ID,OI00020750,O0020750,P00751,1,9250.0,0.02,9250.0,698.28
20787,Invalid Foreign Key: Order_ID,OI00020786,O0020786,P00787,2,15550.0,0.03,31100.0,2323.77
20842,Invalid Foreign Key: Product_ID,OI00020841,O0020841,P00842,2,7675.0,0.02,15350.0,1158.77
20921,Invalid Foreign Key: Product_ID,OI00020920,O0020920,P00921,1,4000.0,0.04,4000.0,295.8
20997,Invalid Foreign Key: Order_ID,OI00020996,O0020996,P00997,2,17300.0,0.03,34600.0,2585.29
20998,Invalid Foreign Key: Product_ID,OI00020997,O0020997,P00998,3,17475.0,0.04,52425.0,3876.78
21004,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00021003,O0021003,P00004,4,-500.0,0.03,-2000.0,-149.44
21251,Invalid Foreign Key: Order_ID,OI00021250,O0021250,P00251,1,9250.0,0.05,9250.0,676.9
21307,Invalid Foreign Key: Product_ID,OI00021306,O0021306,P00307,2,1550.0,0.05,3100.0,226.85
21325,Invalid Foreign Key: Order_ID,OI00021324,O0021324,P00325,5,4700.0,0.02,23500.0,1774.01
21421,Invalid Foreign Key: Product_ID,OI00021420,O0021420,P00421,1,4000.0,0.0,4000.0,308.12
21499,Invalid Foreign Key: Product_ID,OI00021498,O0021498,P00499,4,17650.0,0.01,70600.0,5383.95
21574,Invalid Foreign Key: Order_ID,OI00021573,O0021573,P00574,4,13275.0,0.06,53100.0,3844.89
21577,Invalid Foreign Key: Product_ID,OI00021576,O0021576,P00577,2,13800.0,0.02,27600.0,2083.51
21614,Invalid Foreign Key: Product_ID,OI00021613,O0021613,P00614,4,2775.0,0.04,11100.0,820.83
21751,Invalid Foreign Key: Order_ID,OI00021750,O0021750,P00751,1,9250.0,0.01,9250.0,705.4
21842,Invalid Foreign Key: Product_ID,OI00021841,O0021841,P00842,2,7675.0,0.01,15350.0,1170.59
21921,Invalid Foreign Key: Product_ID,OI00021920,O0021920,P00921,1,4000.0,0.03,4000.0,298.88
21994,Invalid Foreign Key: Order_ID,OI00021993,O0021993,P00994,4,16775.0,0.06,67100.0,4858.6
21998,Invalid Foreign Key: Product_ID,OI00021997,O0021997,P00998,3,17475.0,0.03,52425.0,3917.16
22011,Invalid Foreign Key: Order_ID,OI00022010,O0022010,P00011,1,2250.0,0.02,2250.0,169.85
22251,Invalid Foreign Key: Order_ID,OI00022250,O0022250,P00251,1,9250.0,0.04,9250.0,684.03
22307,Invalid Foreign Key: Product_ID,OI00022306,O0022306,P00307,2,1550.0,0.04,3100.0,229.24
22361,Invalid Foreign Key: Order_ID,OI00022360,O0022360,P00361,1,11000.0,0.02,11000.0,830.39
22421,Invalid Foreign Key: Product_ID,OI00022420,O0022420,P00421,1,4000.0,0.06,4000.0,289.63
22422,Invalid Foreign Key: Product_ID,OI00022421,O0022421,P99999,2,4175.0,0.0,8350.0,643.2
22499,Invalid Foreign Key: Product_ID,OI00022498,O0022498,P00499,4,17650.0,0.0,70600.0,5438.33
22577,Invalid Foreign Key: Product_ID,OI00022576,O0022576,P00577,2,13800.0,0.01,27600.0,2104.77
22614,Invalid Foreign Key: Product_ID,OI00022613,O0022613,P00614,4,2775.0,0.03,11100.0,829.38
22751,Invalid Foreign Key: Order_ID,OI00022750,O0022750,P00751,1,9250.0,0.0,9250.0,712.53
22842,Invalid Foreign Key: Product_ID,OI00022841,O0022841,P00842,2,7675.0,0.0,15350.0,1182.41
22921,Invalid Foreign Key: Product_ID,OI00022920,O0022920,P00921,1,4000.0,0.02,4000.0,301.96
22991,Invalid Foreign Key: Order_ID,OI00022990,O0022990,P00991,1,16250.0,0.02,16250.0,1226.71
22998,Invalid Foreign Key: Product_ID,OI00022997,O0022997,P00998,3,17475.0,0.02,52425.0,3957.54
23102,Invalid Foreign Key: Order_ID,OI00023101,O0023101,P00102,2,675.0,0.01,1350.0,102.95
23148,Invalid Foreign Key: Order_ID,OI00023147,O0023147,P00148,3,8725.0,0.05,26175.0,1915.45
23251,Invalid Foreign Key: Order_ID,OI00023250,O0023250,P00251,1,9250.0,0.03,9250.0,691.15
23307,Invalid Foreign Key: Product_ID,OI00023306,O0023306,P00307,2,1550.0,0.03,3100.0,231.63
23318,Invalid Foreign Key: Order_ID,OI00023317,O0023317,P00318,3,3475.0,0.0,10425.0,803.04
23421,Invalid Foreign Key: Product_ID,OI00023420,O0023420,P00421,1,4000.0,0.05,4000.0,292.71
23499,Invalid Foreign Key: Product_ID,OI00023498,O0023498,P00499,4,17650.0,0.06,70600.0,5112.03
23577,Invalid Foreign Key: Product_ID,OI00023576,O0023576,P00577,2,13800.0,0.0,27600.0,2126.03
23614,Invalid Foreign Key: Product_ID,OI00023613,O0023613,P00614,4,2775.0,0.02,11100.0,837.93
23751,Invalid Foreign Key: Order_ID,OI00023750,O0023750,P00751,1,9250.0,0.06,9250.0,669.78
23842,Invalid Foreign Key: Product_ID,OI00023841,O0023841,P00842,2,7675.0,0.06,15350.0,1111.47
23921,Invalid Foreign Key: Product_ID,OI00023920,O0023920,P00921,1,4000.0,0.01,4000.0,305.04
23935,Invalid Foreign Key: Order_ID,OI00023934,O0023934,P00935,5,6450.0,0.01,32250.0,2459.38
23988,Invalid Foreign Key: Order_ID,OI00023987,O0023987,P00988,3,15725.0,0.05,47175.0,3452.21
23998,Invalid Foreign Key: Product_ID,OI00023997,O0023997,P00998,3,17475.0,0.01,52425.0,3997.93
24007,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00024006,O0024006,P00007,-2,1550.0,0.03,-3100.0,-231.63
24212,Invalid Foreign Key: Order_ID,OI00024211,O0024211,P00212,2,2425.0,0.05,4850.0,354.92
24251,Invalid Foreign Key: Order_ID,OI00024250,O0024250,P00251,1,9250.0,0.02,9250.0,698.28
24307,Invalid Foreign Key: Product_ID,OI00024306,O0024306,P00307,2,1550.0,0.02,3100.0,234.02
24421,Invalid Foreign Key: Product_ID,OI00024420,O0024420,P00421,1,4000.0,0.04,4000.0,295.8
24499,Invalid Foreign Key: Product_ID,OI00024498,O0024498,P00499,4,17650.0,0.05,70600.0,5166.42
24577,Invalid Foreign Key: Product_ID,OI00024576,O0024576,P00577,2,13800.0,0.06,27600.0,1998.47
24614,Invalid Foreign Key: Product_ID,OI00024613,O0024613,P00614,4,2775.0,0.01,11100.0,846.49
24722,Invalid Foreign Key: Order_ID,OI00024721,O0024721,P00722,2,4175.0,0.04,8350.0,617.47
24751,Invalid Foreign Key: Order_ID,OI00024750,O0024750,P00751,1,9250.0,0.05,9250.0,676.9
24842,Invalid Foreign Key: Product_ID,OI00024841,O0024841,P00842,2,7675.0,0.05,15350.0,1123.29
24879,Invalid Foreign Key: Order_ID,OI00024878,O0024878,P00879,4,14150.0,0.0,56600.0,4359.91
24921,Invalid Foreign Key: Product_ID,OI00024920,O0024920,P00921,1,4000.0,0.0,4000.0,308.12
24985,Invalid Foreign Key: Order_ID,OI00024984,O0024984,P00985,5,15200.0,0.01,76000.0,5795.75
24998,Invalid Foreign Key: Product_ID,OI00024997,O0024997,P00998,3,17475.0,0.0,52425.0,4038.31
25016,Invalid Foreign Key: Order_ID,OI00025015,O9999999,P00016,1,3125.0,0.04,3125.0,231.09
25251,Invalid Foreign Key: Order_ID,OI00025250,O0025250,P00251,1,9250.0,0.01,9250.0,705.4
25307,Invalid Foreign Key: Product_ID,OI00025306,O0025306,P00307,2,1550.0,0.01,3100.0,236.41
25421,Invalid Foreign Key: Product_ID,OI00025420,O0025420,P00421,1,4000.0,0.03,4000.0,298.88
25499,Invalid Foreign Key: Product_ID,OI00025498,O0025498,P00499,4,17650.0,0.04,70600.0,5220.8
25509,Invalid Foreign Key: Order_ID,OI00025508,O0025508,P00509,4,1900.0,0.0,7600.0,585.43
25577,Invalid Foreign Key: Product_ID,OI00025576,O0025576,P00577,2,13800.0,0.05,27600.0,2019.73
25614,Invalid Foreign Key: Product_ID,OI00025613,O0025613,P00614,4,2775.0,0.0,11100.0,855.04
25625,Invalid Foreign Key: Product_ID,OI00025624,O0025624,P99999,5,4700.0,0.04,23500.0,1737.8
25751,Invalid Foreign Key: Order_ID,OI00025750,O0025750,P00751,1,9250.0,0.04,9250.0,684.03
25842,Invalid Foreign Key: Product_ID,OI00025841,O0025841,P00842,2,7675.0,0.04,15350.0,1135.12
25921,Invalid Foreign Key: Product_ID,OI00025920,O0025920,P00921,1,4000.0,0.06,4000.0,289.63
25982,Invalid Foreign Key: Order_ID,OI00025981,O0025981,P00982,2,14675.0,0.04,29350.0,2170.4
25998,Invalid Foreign Key: Product_ID,OI00025997,O0025997,P00998,3,17475.0,0.06,52425.0,3796.01
26251,Invalid Foreign Key: Order_ID,OI00026250,O0026250,P00251,1,9250.0,0.0,9250.0,712.53
26296,Invalid Foreign Key: Order_ID,OI00026295,O0026295,P00296,1,17125.0,0.03,17125.0,1279.57
26307,Invalid Foreign Key: Product_ID,OI00026306,O0026306,P00307,2,1550.0,0.0,3100.0,238.79
26413,Invalid Foreign Key: Order_ID,OI00026412,O0026412,P00413,3,2600.0,0.01,7800.0,594.83
26421,Invalid Foreign Key: Product_ID,OI00026420,O0026420,P00421,1,4000.0,0.02,4000.0,301.96
26499,Invalid Foreign Key: Product_ID,OI00026498,O0026498,P00499,4,17650.0,0.03,70600.0,5275.18
26577,Invalid Foreign Key: Product_ID,OI00026576,O0026576,P00577,2,13800.0,0.04,27600.0,2040.99
26614,Invalid Foreign Key: Product_ID,OI00026613,O0026613,P00614,4,2775.0,0.06,11100.0,803.73
26649,Invalid Foreign Key: Order_ID,OI00026648,O0026648,P00649,4,8900.0,0.06,35600.0,2577.74
26656,Invalid Foreign Key: Order_ID,OI00026655,O0026655,P00656,1,10125.0,0.06,10125.0,733.14
26751,Invalid Foreign Key: Order_ID,OI00026750,O0026750,P00751,1,9250.0,0.03,9250.0,691.15
26842,Invalid Foreign Key: Product_ID,OI00026841,O0026841,P00842,2,7675.0,0.03,15350.0,1146.94
26921,Invalid Foreign Key: Product_ID,OI00026920,O0026920,P00921,1,4000.0,0.05,4000.0,292.71
26979,Invalid Foreign Key: Order_ID,OI00026978,O0026978,P00979,4,14150.0,0.0,56600.0,4359.91
26998,Invalid Foreign Key: Product_ID,OI00026997,O0026997,P00998,3,17475.0,0.05,52425.0,3836.39
27083,Invalid Foreign Key: Order_ID,OI00027082,O0027082,P00083,3,14850.0,0.06,44550.0,3225.8
27251,Invalid Foreign Key: Order_ID,OI00027250,O0027250,P00251,1,9250.0,0.06,9250.0,669.78
27307,Invalid Foreign Key: Product_ID,OI00027306,O0027306,P00307,2,1550.0,0.06,3100.0,224.47
27421,Invalid Foreign Key: Product_ID,OI00027420,O0027420,P00421,1,4000.0,0.01,4000.0,305.04
27499,Invalid Foreign Key: Product_ID,OI00027498,O0027498,P00499,4,17650.0,0.02,70600.0,5329.57
27577,Invalid Foreign Key: Product_ID,OI00027576,O0027576,P00577,2,13800.0,0.03,27600.0,2062.25
27614,Invalid Foreign Key: Product_ID,OI00027613,O0027613,P00614,4,2775.0,0.05,11100.0,812.28
27751,Invalid Foreign Key: Order_ID,OI00027750,O0027750,P00751,1,9250.0,0.02,9250.0,698.28
27842,Invalid Foreign Key: Product_ID,OI00027841,O0027841,P00842,2,7675.0,0.02,15350.0,1158.77
27870,Invalid Foreign Key: Order_ID,OI00027869,O0027869,P00870,5,12575.0,0.02,62875.0,4746.41
27921,Invalid Foreign Key: Product_ID,OI00027920,O0027920,P00921,1,4000.0,0.04,4000.0,295.8
27976,Invalid Foreign Key: Order_ID,OI00027975,O0027975,P00976,1,13625.0,0.03,13625.0,1018.05
27998,Invalid Foreign Key: Product_ID,OI00027997,O0027997,P00998,3,17475.0,0.04,52425.0,3876.78
28005,Negative Value: Unit_Price; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00028004,O0028004,P00005,5,-500.0,0.04,-2500.0,-184.87
28008,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00028007,O0028007,P00008,-2,1725.0,0.0,-3450.0,-265.75
28251,Invalid Foreign Key: Order_ID,OI00028250,O0028250,P00251,1,9250.0,0.05,9250.0,676.9
28307,Invalid Foreign Key: Product_ID,OI00028306,O0028306,P00307,2,1550.0,0.05,3100.0,226.85
28421,Invalid Foreign Key: Product_ID,OI00028420,O0028420,P00421,1,4000.0,0.0,4000.0,308.12
28433,Invalid Foreign Key: Order_ID,OI00028432,O0028432,P00433,3,6100.0,0.05,18300.0,1339.17
28499,Invalid Foreign Key: Product_ID,OI00028498,O0028498,P00499,4,17650.0,0.01,70600.0,5383.95
28577,Invalid Foreign Key: Product_ID,OI00028576,O0028576,P00577,2,13800.0,0.02,27600.0,2083.51
28614,Invalid Foreign Key: Order_ID; Invalid Foreign Key: Product_ID,OI00028613,O0028613,P00614,4,2775.0,0.04,11100.0,820.83
28657,Invalid Foreign Key: Order_ID,OI00028656,O0028656,P00657,2,10300.0,0.05,20600.0,1507.48
28751,Invalid Foreign Key: Order_ID,OI00028750,O0028750,P00751,1,9250.0,0.01,9250.0,705.4
28828,Invalid Foreign Key: Product_ID,OI00028827,O0028827,P99999,3,5225.0,0.01,15675.0,1195.37
28842,Invalid Foreign Key: Product_ID,OI00028841,O0028841,P00842,2,7675.0,0.01,15350.0,1170.59
28921,Invalid Foreign Key: Product_ID,OI00028920,O0028920,P00921,1,4000.0,0.03,4000.0,298.88
28973,Invalid Foreign Key: Order_ID,OI00028972,O0028972,P00973,3,13100.0,0.06,39300.0,2845.65
28998,Invalid Foreign Key: Product_ID,OI00028997,O0028997,P00998,3,17475.0,0.03,52425.0,3917.16
29251,Invalid Foreign Key: Order_ID,OI00029250,O0029250,P00251,1,9250.0,0.04,9250.0,684.03
29307,Invalid Foreign Key: Product_ID,OI00029306,O0029306,P00307,2,1550.0,0.04,3100.0,229.24
29421,Invalid Foreign Key: Product_ID,OI00029420,O0029420,P00421,1,4000.0,0.06,4000.0,289.63
29444,Invalid Foreign Key: Order_ID,OI00029443,O0029443,P00444,4,8025.0,0.01,32100.0,2447.94
29499,Invalid Foreign Key: Product_ID,OI00029498,O0029498,P00499,4,17650.0,0.0,70600.0,5438.33
29577,Invalid Foreign Key: Product_ID,OI00029576,O0029576,P00577,2,13800.0,0.01,27600.0,2104.77
29614,Invalid Foreign Key: Product_ID,OI00029613,O0029613,P00614,4,2775.0,0.03,11100.0,829.38
29751,Invalid Foreign Key: Order_ID,OI00029750,O0029750,P00751,1,9250.0,0.0,9250.0,712.53
29842,Invalid Foreign Key: Product_ID,OI00029841,O0029841,P00842,2,7675.0,0.0,15350.0,1182.41
29921,Invalid Foreign Key: Product_ID,OI00029920,O0029920,P00921,1,4000.0,0.02,4000.0,301.96
29970,Invalid Foreign Key: Order_ID,OI00029969,O0029969,P00970,5,12575.0,0.02,62875.0,4746.41
29980,Invalid Foreign Key: Order_ID,OI00029979,O0029979,P00980,5,14325.0,0.05,71625.0,5241.43
29998,Invalid Foreign Key: Product_ID,OI00029997,O0029997,P00998,3,17475.0,0.02,52425.0,3957.54
30019,Invalid Foreign Key: Order_ID,OI00030018,O9999999,P00019,4,3650.0,0.02,14600.0,1102.15
30022,Invalid Foreign Key: Order_ID,OI00030021,O0030021,P00022,2,4175.0,0.05,8350.0,611.04
30210,Invalid Foreign Key: Order_ID,OI00030209,O0030209,P00210,5,2075.0,0.04,10375.0,767.22
30231,Invalid Foreign Key: Order_ID,OI00030230,O0030230,P00231,1,5750.0,0.04,5750.0,425.21
30251,Invalid Foreign Key: Order_ID,OI00030250,O0030250,P00251,1,9250.0,0.03,9250.0,691.15
30307,Invalid Foreign Key: Product_ID,OI00030306,O0030306,P00307,2,1550.0,0.03,3100.0,231.63
30421,Invalid Foreign Key: Product_ID,OI00030420,O0030420,P00421,1,4000.0,0.05,4000.0,292.71
30499,Invalid Foreign Key: Product_ID,OI00030498,O0030498,P00499,4,17650.0,0.06,70600.0,5112.03
30577,Invalid Foreign Key: Product_ID,OI00030576,O0030576,P00577,2,13800.0,0.0,27600.0,2126.03
30614,Invalid Foreign Key: Product_ID,OI00030613,O0030613,P00614,4,2775.0,0.02,11100.0,837.93
30751,Invalid Foreign Key: Order_ID,OI00030750,O0030750,P00751,1,9250.0,0.06,9250.0,669.78
30815,Invalid Foreign Key: Order_ID,OI00030814,O0030814,P00815,5,2950.0,0.0,14750.0,1136.2
30842,Invalid Foreign Key: Product_ID,OI00030841,O0030841,P00842,2,7675.0,0.06,15350.0,1111.47
30921,Invalid Foreign Key: Product_ID,OI00030920,O0030920,P00921,1,4000.0,0.01,4000.0,305.04
30967,Invalid Foreign Key: Order_ID,OI00030966,O0030966,P00967,2,12050.0,0.05,24100.0,1763.61
30998,Invalid Foreign Key: Product_ID,OI00030997,O0030997,P00998,3,17475.0,0.01,52425.0,3997.93
31018,Invalid Foreign Key: Order_ID,OI00031017,O0031017,P00018,3,3475.0,0.0,10425.0,803.04
31251,Invalid Foreign Key: Order_ID,OI00031250,O0031250,P00251,1,9250.0,0.02,9250.0,698.28
31307,Invalid Foreign Key: Product_ID,OI00031306,O0031306,P00307,2,1550.0,0.02,3100.0,234.02
31421,Invalid Foreign Key: Product_ID,OI00031420,O0031420,P00421,1,4000.0,0.04,4000.0,295.8
31499,Invalid Foreign Key: Product_ID,OI00031498,O0031498,P00499,4,17650.0,0.05,70600.0,5166.42
31577,Invalid Foreign Key: Product_ID,OI00031576,O0031576,P00577,2,13800.0,0.06,27600.0,1998.47
31614,Invalid Foreign Key: Product_ID,OI00031613,O0031613,P00614,4,2775.0,0.01,11100.0,846.49
31751,Invalid Foreign Key: Order_ID,OI00031750,O0031750,P00751,1,9250.0,0.05,9250.0,676.9
31805,Invalid Foreign Key: Order_ID,OI00031804,O0031804,P00805,5,1200.0,0.03,6000.0,448.32
31842,Invalid Foreign Key: Product_ID,OI00031841,O0031841,P00842,2,7675.0,0.05,15350.0,1123.29
31921,Invalid Foreign Key: Product_ID,OI00031920,O0031920,P00921,1,4000.0,0.0,4000.0,308.12
31964,Invalid Foreign Key: Order_ID,OI00031963,O0031963,P00964,4,11525.0,0.01,46100.0,3515.58
31987,Invalid Foreign Key: Order_ID,OI00031986,O0031986,P00987,2,15550.0,0.03,31100.0,2323.77
31998,Invalid Foreign Key: Product_ID,OI00031997,O0031997,P00998,3,17475.0,0.0,52425.0,4038.31
32009,Negative Value: Quantity; Negative Value: Gross_Amount; Negative Value: Net_Amount,OI00032008,O0032008,P00009,-2,1900.0,0.04,-3800.0,-281.01
32031,Invalid Foreign Key: Product_ID,OI00032030,O0032030,P99999,1,5750.0,0.05,5750.0,420.78
32251,Invalid Foreign Key: Order_ID,OI00032250,O0032250,P00251,1,9250.0,0.01,9250.0,705.4
32307,Invalid Foreign Key: Product_ID,OI00032306,O0032306,P00307,2,1550.0,0.01,3100.0,236.41
32421,Invalid Foreign Key: Product_ID,OI00032420,O0032420,P00421,1,4000.0,0.03,4000.0,298.88
32499,Invalid Foreign Key: Product_ID,OI00032498,O0032498,P00499,4,17650.0,0.04,70600.0,5220.8
32577,Invalid Foreign Key: Product_ID,OI00032576,O0032576,P00577,2,13800.0,0.05,27600.0,2019.73
32592,Invalid Foreign Key: Order_ID,OI00032591,O0032591,P00592,2,16425.0,0.06,32850.0,2378.62
32614,Invalid Foreign Key: Product_ID,OI00032613,O0032613,P00614,4,2775.0,0.0,11100.0,855.04
32751,Invalid Foreign Key: Order_ID,OI00032750,O0032750,P00751,1,9250.0,0.04,9250.0,684.03
32842,Invalid Foreign Key: Product_ID,OI00032841,O0032841,P00842,2,7675.0,0.04,15350.0,1135.12
32921,Invalid Foreign Key: Product_ID,OI00032920,O0032920,P00921,1,4000.0,0.06,4000.0,289.63
32961,Invalid Foreign Key: Order_ID,OI00032960,O0032960,P00961,1,11000.0,0.04,11000.0,813.44
32998,Invalid Foreign Key: Product_ID,OI00032997,O0032997,P00998,3,17475.0,0.06,52425.0,3796.01
33016,Invalid Foreign Key: Order_ID,OI00033015,O0033015,P00016,1,3125.0,0.03,3125.0,233.5
