Product_ID,Product_Name,Category,Subcategory,Opening_Stock,Closing_Stock,Closing_Stock_Value,Warehouse_Count,Average_Inventory_Units,Average_Inventory_Value,Inventory_Observations,Stockout_Observations,Stockout_Rate_Percentage,Purchased_Units,Purchase_Orders,Average_Lead_Time_Days,Average_Delivery_Delay_Days,On_Time_Delivery_Rate,On_Time_Delivery_Rate_Percentage,Returned_Units,Units_Sold,Cost_Of_Goods_Sold,Revenue,Net_Profit,First_Sale_Date,Last_Sale_Date,Average_Daily_Demand,Inventory_Turnover,Days_Inventory,Return_Rate_Percentage,Average_Unit_Stock_Value,Target_Stock_Units,Excess_Inventory_Units,Excess_Inventory_Value,Expected_Closing_Stock,Inventory_Reconciliation_Difference,Inventory_Status,Priority,Recommended_Action
P00068,Office Supplies Product 0068,Office Supplies,Subcategory 20,117,195,1495650.0,1,162.79,1248633.97,120,40,33.33,6058,24,25.04,0.0,0.0,0.0,15.0,750.0,419055.69,645692.04,-37319.88,2025-09-03,2026-08-29,2.05,0.34,94.9,2.0,7670.0,184.93,10.07,77225.34,5440.0,-5245.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00069,Home Appliances Product 0069,Home Appliances,Subcategory 21,118,-46,-357880.0,1,154.63,1203022.47,120,40,33.33,6082,24,24.42,0.0,0.0,0.0,15.0,1000.0,566753.0,873066.43,-43604.52,2025-09-04,2026-08-30,2.74,0.47,-16.79,1.5,0.0,246.58,0.0,0.0,5215.0,-5261.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00070,Accessories Product 0070,Accessories,Subcategory 22,119,-49,-386610.0,1,146.47,1155614.79,120,40,33.33,6106,24,25.04,0.0,0.0,0.0,15.0,1245.0,718170.84,1102079.86,-51621.65,2025-09-05,2026-08-31,3.41,0.62,-14.37,1.2,0.0,306.99,0.0,0.0,4995.0,-5044.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00071,IT Equipment Product 0071,IT Equipment,Subcategory 23,120,123,984000.0,1,138.08,1104657.53,120,40,33.33,6130,24,23.83,0.0,0.0,0.0,15.0,250.0,146217.74,224399.38,-31599.75,2025-09-01,2026-08-27,0.68,0.13,179.58,6.0,8000.0,61.64,61.36,490849.32,6015.0,-5892.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00072,Electronics Product 0072,Electronics,Subcategory 0,121,175,1419250.0,1,129.79,1052633.56,120,40,33.33,5933,23,24.65,0.0,0.0,0.0,15.0,500.0,296456.72,454996.95,-34715.42,2025-09-02,2026-08-28,1.37,0.28,127.75,3.0,8110.0,123.29,51.71,419386.99,5569.0,-5394.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00073,Furniture Product 0073,Furniture,Subcategory 1,122,172,1413840.0,1,121.51,998786.3,120,40,33.33,6178,24,24.42,0.0,0.0,0.0,15.0,747.0,448926.96,688969.06,-43466.11,2025-09-03,2026-08-29,2.05,0.45,84.04,2.01,8220.0,184.19,0.0,0.0,5568.0,-5396.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00074,Office Supplies Product 0074,Office Supplies,Subcategory 2,123,169,1407770.0,1,113.34,944142.74,120,40,33.33,6202,24,24.33,0.0,0.0,0.0,15.0,992.0,604158.8,927273.98,-53370.73,2025-09-04,2026-08-30,2.72,0.64,62.18,1.51,8330.0,244.6,0.0,0.0,5348.0,-5179.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00075,Home Appliances Product 0075,Home Appliances,Subcategory 3,124,104,877760.0,1,105.18,887703.01,120,40,33.33,6226,24,23.58,0.0,0.0,0.0,15.0,1250.0,771298.64,1183988.71,-57087.36,2025-09-05,2026-08-31,3.42,0.87,30.37,1.2,8440.0,308.22,0.0,0.0,5115.0,-5011.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00076,Accessories Product 0076,Accessories,Subcategory 4,125,-82,-701100.0,1,97.01,829467.12,120,40,33.33,6300,24,24.42,0.0,0.0,0.0,15.0,248.0,155028.38,237931.14,-33511.52,2025-09-01,2026-08-27,0.68,0.19,-120.69,6.05,0.0,61.15,0.0,0.0,6192.0,-6274.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00077,IT Equipment Product 0077,IT Equipment,Subcategory 5,126,-85,-736100.0,1,88.85,769435.07,120,40,33.33,6600,25,24.48,0.0,0.0,0.0,15.0,500.0,316560.46,485719.12,-39117.07,2025-09-02,2026-08-28,1.37,0.41,-62.05,3.0,0.0,123.29,0.0,0.0,6241.0,-6326.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00078,Electronics Product 0078,Electronics,Subcategory 6,127,-95,-833150.0,1,80.59,706765.89,120,40,33.33,6625,25,25.12,0.0,0.0,0.0,15.0,750.0,480872.54,737879.07,-48624.19,2025-09-03,2026-08-29,2.05,0.68,-46.23,2.0,0.0,184.93,0.0,0.0,6017.0,-6112.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00079,Furniture Product 0079,Furniture,Subcategory 7,128,-98,-870240.0,1,72.42,643130.96,120,40,33.33,6650,25,24.32,0.0,0.0,0.0,15.0,996.0,646627.62,992296.66,-51952.07,2025-09-04,2026-08-30,2.73,1.01,-35.91,1.51,0.0,245.59,0.0,0.0,5797.0,-5895.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00080,Office Supplies Product 0080,Office Supplies,Subcategory 8,129,-101,-907990.0,1,64.14,576591.51,120,40,33.33,6675,25,24.96,0.0,0.0,0.0,15.0,1250.0,821560.44,1260806.99,-60979.66,2025-09-05,2026-08-31,3.42,1.42,-29.49,1.2,0.0,308.22,0.0,0.0,5569.0,-5670.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00081,Home Appliances Product 0081,Home Appliances,Subcategory 9,130,133,1210300.0,1,285.99,2602475.34,120,0,0.0,6470,24,23.75,0.0,0.0,0.0,15.0,248.0,164405.93,253178.34,-21954.67,2025-09-01,2026-08-27,0.68,0.06,195.75,6.05,9100.0,61.15,71.85,653828.77,6367.0,-6234.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00082,Accessories Product 0082,Accessories,Subcategory 10,131,130,1197300.0,1,277.7,2557604.38,120,0,0.0,6725,25,25.04,0.0,0.0,0.0,15.0,498.0,334126.29,514641.58,-29094.47,2025-09-02,2026-08-28,1.36,0.13,95.28,3.01,9210.0,122.79,7.21,66362.47,6373.0,-6243.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00083,IT Equipment Product 0083,IT Equipment,Subcategory 11,132,120,1118400.0,1,269.53,2512059.18,120,0,0.0,6468,24,23.67,0.0,0.0,0.0,14.0,711.0,482820.43,743366.25,-32586.26,2025-09-03,2026-08-29,1.95,0.19,61.6,1.97,9320.0,175.32,0.0,0.0,5903.0,-5783.0,Normal,Low,Continue normal inventory monitoring.
P00084,Electronics Product 0084,Electronics,Subcategory 12,133,117,1103310.0,1,261.37,2464717.81,120,0,0.0,6492,24,24.42,0.0,0.0,0.0,15.0,1000.0,689415.82,1057671.16,-45542.53,2025-09-04,2026-08-30,2.74,0.28,42.71,1.5,9430.0,246.58,0.0,0.0,5640.0,-5523.0,Normal,Low,Continue normal inventory monitoring.
P00085,Furniture Product 0085,Furniture,Subcategory 13,134,114,1087560.0,1,253.11,2414665.48,120,0,0.0,6516,24,23.67,0.0,0.0,0.0,15.0,1245.0,868359.9,1332081.17,-58145.67,2025-09-05,2026-08-31,3.41,0.36,33.42,1.2,9540.0,306.99,0.0,0.0,5420.0,-5306.0,Normal,Low,Continue normal inventory monitoring.
P00086,Office Supplies Product 0086,Office Supplies,Subcategory 14,135,48,463200.0,1,244.95,2363721.23,120,0,0.0,6120,22,24.45,0.0,0.0,0.0,15.0,250.0,176375.82,270621.34,-24687.59,2025-09-01,2026-08-27,0.68,0.07,70.08,6.0,9650.0,61.64,0.0,0.0,6020.0,-5972.0,Normal,Low,Continue normal inventory monitoring.
P00087,Home Appliances Product 0087,Home Appliances,Subcategory 15,136,283,2762080.0,1,236.78,2310980.82,120,0,0.0,6564,24,24.5,0.0,0.0,0.0,15.0,500.0,356770.4,547449.36,-32862.54,2025-09-02,2026-08-28,1.37,0.15,206.59,3.0,9760.0,123.29,159.71,1558792.33,6215.0,-5932.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00088,Accessories Product 0088,Accessories,Subcategory 16,137,280,2763600.0,1,228.62,2256444.25,120,0,0.0,6588,24,25.12,0.0,0.0,0.0,15.0,741.0,534740.86,820588.07,-40696.71,2025-09-03,2026-08-29,2.03,0.24,137.92,2.02,9870.0,182.71,97.29,960229.32,5999.0,-5719.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00089,IT Equipment Product 0089,IT Equipment,Subcategory 17,138,277,2764460.0,1,220.33,2198881.1,120,0,0.0,6374,23,24.61,0.0,0.0,0.0,15.0,1000.0,729625.76,1119727.61,-49673.29,2025-09-04,2026-08-30,2.74,0.33,101.1,1.5,9980.0,246.58,30.42,303638.08,5527.0,-5250.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00090,Electronics Product 0090,Electronics,Subcategory 18,139,29,292610.0,1,212.04,2139494.66,120,0,0.0,6397,23,24.48,0.0,0.0,0.0,15.0,1250.0,922084.06,1414772.5,-58558.55,2025-09-05,2026-08-31,3.42,0.43,8.47,1.2,10090.0,308.22,0.0,0.0,5301.0,-5272.0,Normal,Low,Continue normal inventory monitoring.
P00091,Furniture Product 0091,Furniture,Subcategory 19,140,263,2682600.0,1,203.75,2078284.93,120,0,0.0,6710,24,24.33,0.0,0.0,0.0,15.0,248.0,184946.92,283663.79,-33641.76,2025-09-01,2026-08-27,0.68,0.09,387.08,6.05,10200.0,61.15,201.85,2058863.01,6617.0,-6354.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00092,Office Supplies Product 0092,Office Supplies,Subcategory 20,141,260,2680600.0,1,195.49,2015534.38,120,0,0.0,6734,24,24.25,0.0,0.0,0.0,15.0,500.0,376876.6,578159.18,-32949.29,2025-09-02,2026-08-28,1.37,0.19,189.8,3.0,10310.0,123.29,136.71,1409504.11,6390.0,-6130.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00093,Home Appliances Product 0093,Home Appliances,Subcategory 21,142,75,781500.0,1,187.33,1951965.75,120,0,0.0,6758,24,23.75,0.0,0.0,0.0,15.0,750.0,571344.28,876550.63,-45348.73,2025-09-03,2026-08-29,2.05,0.29,36.5,2.0,10420.0,184.93,0.0,0.0,6165.0,-6090.0,Normal,Low,Continue normal inventory monitoring.
P00094,Accessories Product 0094,Accessories,Subcategory 22,143,247,2600910.0,1,179.16,1886600.96,120,0,0.0,6782,24,25.21,0.0,0.0,0.0,15.0,996.0,766778.37,1176331.16,-54194.36,2025-09-04,2026-08-30,2.73,0.41,90.52,1.51,10530.0,245.59,1.41,14857.4,5944.0,-5697.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00095,IT Equipment Product 0095,IT Equipment,Subcategory 23,144,69,734160.0,1,171.0,1819440.0,120,6,5.0,6612,23,23.91,0.0,0.0,0.0,15.0,1235.0,957285.69,1474249.86,-59192.04,2025-09-05,2026-08-31,3.38,0.53,20.39,1.21,10640.0,304.52,0.0,0.0,5536.0,-5467.0,Normal,Low,Continue normal inventory monitoring.
P00096,Electronics Product 0096,Electronics,Subcategory 0,145,-4,-43000.0,1,162.84,1750482.88,120,23,19.17,7075,25,25.12,0.0,0.0,0.0,15.0,250.0,195777.27,301499.65,-34068.68,2025-09-01,2026-08-27,0.68,0.11,-5.84,6.0,0.0,61.64,0.0,0.0,6985.0,-6989.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00097,Furniture Product 0097,Furniture,Subcategory 1,146,-7,-76020.0,1,154.67,1679729.59,120,40,33.33,7100,25,24.32,0.0,0.0,0.0,14.0,498.0,395403.77,606673.5,-36298.53,2025-09-02,2026-08-28,1.36,0.24,-5.13,2.81,0.0,122.79,0.0,0.0,6762.0,-6769.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00098,Office Supplies Product 0098,Office Supplies,Subcategory 2,147,-10,-109700.0,1,146.38,1605827.67,120,40,33.33,7125,25,24.96,0.0,0.0,0.0,15.0,750.0,601502.36,922602.23,-48375.61,2025-09-03,2026-08-29,2.05,0.37,-4.87,2.0,0.0,184.93,0.0,0.0,6537.0,-6547.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00099,Home Appliances Product 0099,Home Appliances,Subcategory 3,148,-13,-144040.0,1,138.0,1529040.0,120,40,33.33,7150,25,24.4,0.0,0.0,0.0,15.0,1000.0,810045.64,1242558.05,-53990.91,2025-09-04,2026-08-30,2.74,0.53,-4.74,1.5,0.0,246.58,0.0,0.0,6313.0,-6326.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00100,Accessories Product 0100,Accessories,Subcategory 4,149,-16,-179040.0,1,129.71,1451480.96,120,40,33.33,7175,25,25.04,0.0,0.0,0.0,15.0,1245.0,1018548.94,1562516.26,-63286.22,2025-09-05,2026-08-31,3.41,0.7,-4.69,1.2,0.0,306.99,0.0,0.0,6094.0,-6110.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00101,IT Equipment Product 0101,IT Equipment,Subcategory 5,150,156,46800.0,1,187.3,56190.41,120,40,33.33,6300,25,23.68,0.0,0.0,0.0,14.0,238.0,5203.23,8378.62,-15909.19,2025-09-01,2026-08-27,0.65,0.09,239.24,5.88,300.0,58.68,97.32,29194.52,6226.0,-6070.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00102,Electronics Product 0102,Electronics,Subcategory 6,151,208,85280.0,1,179.14,73446.16,120,40,33.33,6325,25,24.44,0.0,0.0,0.0,15.0,494.0,14808.58,23482.25,-16661.48,2025-09-02,2026-08-28,1.35,0.2,153.68,3.04,410.0,121.81,86.19,35338.63,5997.0,-5789.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00103,Furniture Product 0103,Furniture,Subcategory 7,152,143,74360.0,1,170.97,88905.75,120,40,33.33,6350,25,24.32,0.0,0.0,0.0,15.0,747.0,28398.11,44712.86,-17606.36,2025-09-03,2026-08-29,2.05,0.32,69.87,2.01,520.0,184.19,0.0,0.0,5770.0,-5627.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00104,Office Supplies Product 0104,Office Supplies,Subcategory 8,153,140,88200.0,1,162.81,102569.18,120,40,33.33,6172,24,24.33,0.0,0.0,0.0,15.0,1000.0,46059.24,72168.93,-18306.71,2025-09-04,2026-08-30,2.74,0.45,51.1,1.5,630.0,246.58,0.0,0.0,5340.0,-5200.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00105,Home Appliances Product 0105,Home Appliances,Subcategory 9,154,137,101380.0,1,154.64,114436.44,120,40,33.33,6196,24,24.42,0.0,0.0,0.0,15.0,1250.0,67625.92,105591.44,-19332.25,2025-09-05,2026-08-31,3.42,0.59,40.0,1.2,740.0,308.22,0.0,0.0,5115.0,-4978.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00106,Accessories Product 0106,Accessories,Subcategory 10,155,-49,-41650.0,1,146.38,124426.03,120,40,33.33,6220,24,25.04,0.0,0.0,0.0,15.0,248.0,15412.66,24000.6,-18314.49,2025-09-01,2026-08-27,0.68,0.12,-72.12,6.05,0.0,61.15,0.0,0.0,6142.0,-6191.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00107,IT Equipment Product 0107,IT Equipment,Subcategory 11,156,-59,-56640.0,1,138.1,132572.05,120,40,33.33,6244,24,24.67,0.0,0.0,0.0,15.0,500.0,35093.34,54565.25,-19625.91,2025-09-02,2026-08-28,1.37,0.26,-43.07,3.0,0.0,123.29,0.0,0.0,5915.0,-5974.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00108,Electronics Product 0108,Electronics,Subcategory 12,157,-62,-66340.0,1,129.81,138894.79,120,40,33.33,6268,24,25.29,0.0,0.0,0.0,15.0,750.0,58669.4,91094.83,-20775.21,2025-09-03,2026-08-29,2.05,0.42,-30.17,2.0,0.0,184.93,0.0,0.0,5690.0,-5752.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00109,Furniture Product 0109,Furniture,Subcategory 13,158,-65,-76700.0,1,121.52,143394.25,120,40,33.33,6134,23,23.74,0.0,0.0,0.0,14.0,984.0,84590.4,131669.1,-21002.87,2025-09-04,2026-08-30,2.7,0.59,-24.11,1.42,0.0,242.63,0.0,0.0,5322.0,-5387.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00110,Office Supplies Product 0110,Office Supplies,Subcategory 14,159,114,147060.0,1,113.36,146229.45,120,40,33.33,6316,24,24.33,0.0,0.0,0.0,15.0,1250.0,117466.36,182660.15,-22583.62,2025-09-05,2026-08-31,3.42,0.8,33.29,1.2,1290.0,308.22,0.0,0.0,5240.0,-5126.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00111,Home Appliances Product 0111,Home Appliances,Subcategory 15,160,166,232400.0,1,105.19,147268.49,120,40,33.33,6550,25,23.6,0.0,0.0,0.0,15.0,250.0,25587.92,39605.0,-20145.5,2025-09-01,2026-08-27,0.68,0.17,242.36,6.0,1400.0,61.64,104.36,146098.63,6475.0,-6309.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00112,Accessories Product 0112,Accessories,Subcategory 16,161,156,235560.0,1,97.03,146511.37,120,40,33.33,6575,25,25.04,0.0,0.0,0.0,15.0,498.0,54977.87,85010.92,-21254.89,2025-09-02,2026-08-28,1.36,0.38,114.34,3.01,1510.0,122.79,33.21,50140.27,6253.0,-6097.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00113,IT Equipment Product 0113,IT Equipment,Subcategory 17,162,153,247860.0,1,88.77,143802.74,120,40,33.33,6600,25,24.48,0.0,0.0,0.0,15.0,750.0,88827.48,137279.8,-22901.68,2025-09-03,2026-08-29,2.05,0.62,74.46,2.0,1620.0,184.93,0.0,0.0,6027.0,-5874.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00114,Electronics Product 0114,Electronics,Subcategory 18,163,150,259500.0,1,80.6,139442.74,120,40,33.33,6625,25,25.12,0.0,0.0,0.0,15.0,1000.0,126479.12,195375.87,-24824.26,2025-09-04,2026-08-30,2.74,0.91,54.75,1.5,1730.0,246.58,0.0,0.0,5803.0,-5653.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00115,Furniture Product 0115,Furniture,Subcategory 19,164,147,270480.0,1,72.44,133286.58,120,40,33.33,6650,25,24.32,0.0,0.0,0.0,15.0,1245.0,167481.75,258582.55,-26665.66,2025-09-05,2026-08-31,3.41,1.26,43.1,1.2,1840.0,306.99,0.0,0.0,5584.0,-5437.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00116,Office Supplies Product 0116,Office Supplies,Subcategory 20,165,-101,-196950.0,1,64.15,125093.84,120,40,33.33,6675,25,24.96,0.0,0.0,0.0,15.0,250.0,35639.78,55013.59,-22262.29,2025-09-01,2026-08-27,0.68,0.28,-147.46,6.0,0.0,61.64,0.0,0.0,6605.0,-6706.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00117,Home Appliances Product 0117,Home Appliances,Subcategory 21,166,71,146260.0,1,55.86,115077.81,120,40,33.33,6700,25,24.4,0.0,0.0,0.0,15.0,500.0,75303.28,116198.6,-24095.89,2025-09-02,2026-08-28,1.37,0.65,51.83,3.0,2060.0,123.29,0.0,0.0,6381.0,-6310.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00118,Accessories Product 0118,Accessories,Subcategory 22,167,68,147560.0,1,47.58,103238.49,120,40,33.33,6558,24,24.42,0.0,0.0,0.0,15.0,747.0,118513.02,182791.19,-25751.36,2025-09-03,2026-08-29,2.05,1.15,33.23,2.01,2170.0,184.19,0.0,0.0,5993.0,-5925.0,Stockout Risk,High,Review reorder point and maintain safety stock.
P00119,IT Equipment Product 0119,IT Equipment,Subcategory 23,168,-110,-250800.0,1,39.41,89856.99,120,40,33.33,6582,24,23.67,0.0,0.0,0.0,15.0,1000.0,166689.06,256938.44,-29168.08,2025-09-04,2026-08-30,2.74,1.86,-40.15,1.5,0.0,246.58,0.0,0.0,5765.0,-5875.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00120,Electronics Product 0120,Electronics,Subcategory 0,169,-120,-286800.0,1,31.15,74450.14,120,40,33.33,6606,24,24.42,0.0,0.0,0.0,15.0,1250.0,218411.34,336599.42,-31307.54,2025-09-05,2026-08-31,3.42,2.93,-35.04,1.2,0.0,308.22,0.0,0.0,5540.0,-5660.0,Inventory Data Issue,Critical,Investigate negative stock and correct inventory movement or reconciliation records.
P00121,Furniture Product 0121,Furniture,Subcategory 1,170,114,285000.0,1,253.12,632808.22,120,0,0.0,6630,24,24.5,0.0,0.0,0.0,15.0,248.0,45331.18,69853.66,-14079.25,2025-09-01,2026-08-27,0.68,0.07,167.78,6.05,2500.0,61.15,52.85,132123.29,6567.0,-6453.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00122,Office Supplies Product 0122,Office Supplies,Subcategory 2,171,111,289710.0,1,244.96,639342.74,120,0,0.0,6654,24,25.12,0.0,0.0,0.0,15.0,500.0,95066.01,146983.56,-16480.28,2025-09-02,2026-08-28,1.37,0.15,81.03,3.0,2610.0,123.29,0.0,0.0,6340.0,-6229.0,Normal,Low,Continue normal inventory monitoring.
P00123,Home Appliances Product 0123,Home Appliances,Subcategory 3,172,283,769760.0,1,236.79,644081.1,120,0,0.0,6556,23,23.83,0.0,0.0,0.0,15.0,750.0,148608.08,229736.27,-19711.77,2025-09-03,2026-08-29,2.05,0.23,137.73,2.0,2720.0,184.93,98.07,266746.3,5993.0,-5710.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00124,Accessories Product 0124,Accessories,Subcategory 4,173,280,792400.0,1,228.63,647023.29,120,0,0.0,6702,24,25.12,0.0,0.0,0.0,15.0,996.0,205337.82,317377.09,-21161.61,2025-09-04,2026-08-30,2.73,0.32,102.61,1.51,2830.0,245.59,34.41,97383.01,5894.0,-5614.0,Excess Inventory,Medium,Reduce reorder quantity and transfer or promote excess stock.
P00125,IT Equipment Product 0125,IT Equipment,Subcategory 5,174,277,814380.0,1,220.34,647806.85,120,0,0.0,6726,24,24.5,0.0,0.0,0.0,15.0,1250.0,268675.62,413650.71,-24842.65,2025-09-05,2026-08-31,3.42,0.41,80.88,1.2,2940.0,308.22,0.0,0.0,5665.0,-5388.0,Normal,Low,Continue normal inventory monitoring.
P00126,Electronics Product 0126,Electronics,Subcategory 6,175,29,88450.0,1,212.05,646767.12,120,0,0.0,6925,25,25.12,0.0,0.0,0.0,15.0,250.0,55746.0,85792.66,-17256.74,2025-09-01,2026-08-27,0.68,0.09,42.34,6.0,3050.0,61.64,0.0,0.0,6865.0,-6836.0,Normal,Low,Continue normal inventory monitoring.
P00127,Furniture Product 0127,Furniture,Subcategory 7,176,26,82160.0,1,203.67,643601.1,120,0,0.0,6950,25,24.32,0.0,0.0,0.0,15.0,498.0,115052.0,177026.67,-19240.0,2025-09-02,2026-08-28,1.36,0.18,19.06,3.01,3160.0,122.79,0.0,0.0,6643.0,-6617.0,Normal,Low,Continue normal inventory monitoring.
P00128,Office Supplies Product 0128,Office Supplies,Subcategory 8,177,23,75210.0,1,195.51,639307.4,120,0,0.0,6975,25,24.28,0.0,0.0,0.0,15.0,750.0,179299.22,275902.2,-23011.03,2025-09-03,2026-08-29,2.05,0.28,11.19,2.0,3270.0,184.93,0.0,0.0,6417.0,-6394.0,Normal,Low,Continue normal inventory monitoring.
P00129,Home Appliances Product 0129,Home Appliances,Subcategory 9,178,20,67600.0,1,187.34,633217.53,120,0,0.0,7000,25,23.6,0.0,0.0,0.0,15.0,1000.0,247108.94,380222.1,-26538.63,2025-09-04,2026-08-30,2.74,0.39,7.3,1.5,3380.0,246.58,0.0,0.0,6193.0,-6173.0,Normal,Low,Continue normal inventory monitoring.
P00130,Accessories Product 0130,Accessories,Subcategory 10,179,10,34900.0,1,179.18,625331.51,120,0,0.0,7025,25,25.04,0.0,0.0,0.0,15.0,1245.0,317670.79,488798.53,-28943.52,2025-09-05,2026-08-31,3.41,0.51,2.93,1.2,3490.0,306.99,0.0,0.0,5974.0,-5964.0,Critical Product,Critical,"Create urgent purchase order, increase safety stock and reduce supplier lead time."
